uid,event_name,event_time
47004467,add_to_cart,2019-06-04 18:22:14
2980485,add_to_cart,2019-06-26 04:31:48
62013734,add_to_cart,2019-04-07 09:33:05
96282403,add_to_cart,2019-01-30 01:53:57
9107458,add_to_cart,2019-03-06 03:39:07
9107458,add_to_cart,2019-03-06 03:41:55
37644987,add_to_cart,2019-03-25 12:38:22
13307066,add_to_cart,2019-06-17 15:01:17
37222956,add_to_cart,2019-05-31 23:06:22
37222956,add_to_cart,2019-05-31 23:07:37
10664346,add_to_cart,2019-06-30 06:46:29
48016155,add_to_cart,2019-07-17 02:02:40
27497500,add_to_cart,2019-05-13 09:22:46
27497500,add_to_cart,2019-05-13 09:25:49
27497500,add_to_cart,2019-05-13 09:27:34
96907665,add_to_cart,2019-01-12 12:49:50
96907665,add_to_cart,2019-01-12 12:50:40
96907665,add_to_cart,2019-01-12 12:51:18
96596678,add_to_cart,2019-05-20 02:03:46
67410040,add_to_cart,2019-01-09 15:36:33
67410040,add_to_cart,2019-01-09 15:40:32
23397927,add_to_cart,2019-06-12 21:07:13
22506313,add_to_cart,2019-02-03 21:09:25
22506313,add_to_cart,2019-02-03 21:12:23
31975209,add_to_cart,2019-07-03 13:44:48
31975209,add_to_cart,2019-07-03 13:44:36
9523043,add_to_cart,2019-03-04 00:30:18
9523043,add_to_cart,2019-03-04 00:31:58
50832873,add_to_cart,2019-04-30 07:36:38
50832873,add_to_cart,2019-04-30 07:39:15
50832873,add_to_cart,2019-04-30 07:42:51
50832873,add_to_cart,2019-04-30 07:46:46
60008916,add_to_cart,2019-04-04 05:02:02
83127441,add_to_cart,2019-05-24 19:21:04
83127441,add_to_cart,2019-05-24 19:22:00
62500463,add_to_cart,2019-04-11 01:44:47
62500463,add_to_cart,2019-04-11 01:48:23
62500463,add_to_cart,2019-04-11 01:50:06
70471854,add_to_cart,2019-08-22 23:56:22
70471854,add_to_cart,2019-08-22 23:58:30
87748628,add_to_cart,2019-01-12 03:30:25
87748628,add_to_cart,2019-01-12 03:31:30
87748628,add_to_cart,2019-01-12 03:30:57
41937006,add_to_cart,2019-07-09 21:05:26
41937006,add_to_cart,2019-07-09 21:06:07
82359119,add_to_cart,2019-01-29 20:14:19
82359119,add_to_cart,2019-01-29 20:18:03
82359119,add_to_cart,2019-01-29 20:17:48
82359119,add_to_cart,2019-01-29 20:20:40
66615040,add_to_cart,2019-04-11 05:26:34
56698879,add_to_cart,2019-03-02 02:16:07
79079716,add_to_cart,2019-01-30 04:26:56
97402251,add_to_cart,2019-04-25 14:16:01
97402251,add_to_cart,2019-04-25 14:18:27
97402251,add_to_cart,2019-04-25 14:19:58
39837165,add_to_cart,2019-06-18 09:20:08
39837165,add_to_cart,2019-06-18 09:20:47
51804978,add_to_cart,2019-01-04 22:24:36
59631323,add_to_cart,2019-02-28 16:05:32
34996744,add_to_cart,2019-06-19 03:10:16
34996744,add_to_cart,2019-06-19 03:13:06
24701075,add_to_cart,2019-04-30 04:29:31
24701075,add_to_cart,2019-04-30 04:32:40
8577443,add_to_cart,2019-02-28 01:28:56
23009653,add_to_cart,2019-03-18 14:40:44
29601295,add_to_cart,2019-03-02 16:23:29
80874423,add_to_cart,2019-07-06 01:00:30
36970773,add_to_cart,2019-02-23 15:12:55
48953078,add_to_cart,2019-04-04 06:57:19
66655411,add_to_cart,2019-07-04 18:09:05
66655411,add_to_cart,2019-07-04 18:11:03
66655411,add_to_cart,2019-07-04 18:13:47
41484364,add_to_cart,2019-02-19 12:28:32
41484364,add_to_cart,2019-02-19 12:31:41
30769694,add_to_cart,2019-03-21 01:55:04
6140298,add_to_cart,2019-08-12 10:26:54
28192725,add_to_cart,2019-04-30 15:20:41
28192725,add_to_cart,2019-04-30 15:22:11
79083980,add_to_cart,2019-06-06 10:05:11
27845752,add_to_cart,2019-06-02 05:53:20
24886796,add_to_cart,2019-04-22 13:44:24
24886796,add_to_cart,2019-04-22 13:43:32
67895083,add_to_cart,2019-08-23 08:00:04
67895083,add_to_cart,2019-08-23 08:03:38
67895083,add_to_cart,2019-08-23 08:04:56
67895083,add_to_cart,2019-08-23 08:04:23
67895083,add_to_cart,2019-08-23 08:04:41
87785968,add_to_cart,2019-03-01 22:56:37
87785968,add_to_cart,2019-03-01 22:59:22
45443497,add_to_cart,2019-04-02 18:09:41
49845570,add_to_cart,2019-05-18 11:06:03
33595306,add_to_cart,2019-05-27 20:16:25
5983612,add_to_cart,2019-06-02 22:25:43
84459077,add_to_cart,2019-01-30 03:19:52
11360421,add_to_cart,2019-07-04 04:17:50
45444067,add_to_cart,2019-04-06 03:03:06
44522018,add_to_cart,2019-02-02 11:32:18
62365727,add_to_cart,2019-06-30 12:32:00
82536855,add_to_cart,2019-02-17 16:35:37
33669229,add_to_cart,2019-02-16 15:45:12
33669229,add_to_cart,2019-02-16 15:48:45
33669229,add_to_cart,2019-02-16 15:49:59
7760969,add_to_cart,2019-07-18 00:47:10
83321535,add_to_cart,2019-03-20 07:46:36
35343202,add_to_cart,2019-07-08 13:04:45
68150686,add_to_cart,2019-05-07 09:28:29
55324656,add_to_cart,2019-05-18 16:25:13
41896303,add_to_cart,2019-04-18 16:06:14
41896303,add_to_cart,2019-04-18 16:07:53
31744584,add_to_cart,2019-07-04 17:06:14
86484428,add_to_cart,2019-01-18 02:00:08
93978705,add_to_cart,2019-05-26 18:51:57
41016060,add_to_cart,2019-04-15 14:13:14
41016060,add_to_cart,2019-04-15 14:14:11
41016060,add_to_cart,2019-04-15 14:13:44
41016060,add_to_cart,2019-04-15 14:14:05
57607429,add_to_cart,2019-07-12 13:37:39
57607429,add_to_cart,2019-07-12 13:40:17
77968616,add_to_cart,2019-01-04 06:26:09
77968616,add_to_cart,2019-01-04 06:28:53
40263038,add_to_cart,2019-02-15 16:04:02
40263038,add_to_cart,2019-02-15 16:06:53
49554687,add_to_cart,2019-05-17 05:23:17
94711325,add_to_cart,2019-01-12 05:38:57
54417496,add_to_cart,2019-07-18 03:31:36
40495262,add_to_cart,2019-06-05 12:28:46
62361842,add_to_cart,2019-06-07 10:50:46
21140907,add_to_cart,2019-07-02 08:12:40
55189736,add_to_cart,2019-05-18 01:54:55
36136346,add_to_cart,2019-03-04 16:56:48
36136346,add_to_cart,2019-03-04 16:56:47
87892062,add_to_cart,2019-08-10 14:14:09
31618847,add_to_cart,2019-05-01 17:05:15
89229521,add_to_cart,2019-04-18 03:41:37
69924651,add_to_cart,2019-06-20 13:18:40
30270268,add_to_cart,2019-03-16 09:43:24
63187137,add_to_cart,2019-03-02 23:17:24
63187137,add_to_cart,2019-03-02 23:17:08
30207394,add_to_cart,2019-01-17 19:31:02
94257052,add_to_cart,2019-02-10 05:30:03
94257052,add_to_cart,2019-02-10 05:32:15
46586933,add_to_cart,2019-06-18 07:49:29
82887001,add_to_cart,2019-04-22 16:42:24
93041935,add_to_cart,2019-01-26 14:42:47
93041935,add_to_cart,2019-01-26 14:44:10
50673155,add_to_cart,2019-05-01 11:54:41
62976282,add_to_cart,2019-05-11 00:40:43
45806179,add_to_cart,2019-05-13 07:52:43
45806179,add_to_cart,2019-05-13 07:54:37
35699705,add_to_cart,2019-03-15 19:45:31
35699705,add_to_cart,2019-03-15 19:49:17
2554,add_to_cart,2019-04-05 05:54:34
2554,add_to_cart,2019-04-05 05:57:14
2554,add_to_cart,2019-04-05 05:59:06
46892683,add_to_cart,2019-03-06 08:29:49
31709781,add_to_cart,2019-07-21 09:45:30
31709781,add_to_cart,2019-07-21 09:47:08
31709781,add_to_cart,2019-07-21 09:47:58
31709781,add_to_cart,2019-07-21 09:48:55
24404976,add_to_cart,2019-03-19 13:58:31
24404976,add_to_cart,2019-03-19 14:01:34
24404976,add_to_cart,2019-03-19 14:00:50
56977325,add_to_cart,2019-05-22 10:23:05
56977325,add_to_cart,2019-05-22 10:23:53
32479744,add_to_cart,2019-02-18 15:15:15
87330212,add_to_cart,2019-08-03 04:16:41
87330212,add_to_cart,2019-08-03 04:18:46
87330212,add_to_cart,2019-08-03 04:19:29
35562719,add_to_cart,2019-05-31 23:51:10
35562719,add_to_cart,2019-05-31 23:51:58
35562719,add_to_cart,2019-05-31 23:52:02
62948814,add_to_cart,2019-04-10 16:39:22
9905306,add_to_cart,2019-02-05 01:16:52
14114847,add_to_cart,2019-01-02 12:13:28
37908065,add_to_cart,2019-01-09 20:18:45
34162040,add_to_cart,2019-05-09 13:14:58
72580110,add_to_cart,2019-06-30 20:14:34
74406937,add_to_cart,2019-08-19 08:20:53
74406937,add_to_cart,2019-08-19 08:22:19
74406937,add_to_cart,2019-08-19 08:22:00
30765719,add_to_cart,2019-07-24 01:02:46
30765719,add_to_cart,2019-07-24 01:03:39
52758942,add_to_cart,2019-08-06 20:16:59
52758942,add_to_cart,2019-08-06 20:16:54
14320866,add_to_cart,2019-08-25 05:37:30
69432538,add_to_cart,2019-08-17 06:44:59
5309917,add_to_cart,2019-05-12 13:18:33
80394457,add_to_cart,2019-01-20 17:13:07
14145094,add_to_cart,2019-01-24 17:18:39
29203932,add_to_cart,2019-08-23 04:35:25
76356919,add_to_cart,2019-03-05 06:54:28
91134769,add_to_cart,2019-08-01 13:08:52
91134769,add_to_cart,2019-08-01 13:12:35
91134769,add_to_cart,2019-08-01 13:12:30
85843219,add_to_cart,2019-03-23 07:26:51
54398474,add_to_cart,2019-03-30 17:34:33
54398474,add_to_cart,2019-03-30 17:34:24
5972647,add_to_cart,2019-01-02 14:42:47
5972647,add_to_cart,2019-01-02 14:44:44
33773742,add_to_cart,2019-01-11 03:03:06
87566666,add_to_cart,2019-03-07 14:12:06
63422184,add_to_cart,2019-03-10 22:05:33
24895538,add_to_cart,2019-02-27 08:45:08
68675776,add_to_cart,2019-02-06 03:36:13
68675776,add_to_cart,2019-02-06 03:38:39
26636771,add_to_cart,2019-08-24 06:59:49
32131345,add_to_cart,2019-03-26 16:03:45
82129651,add_to_cart,2019-03-08 12:50:39
82129651,add_to_cart,2019-03-08 12:51:19
82129651,add_to_cart,2019-03-08 12:50:58
82129651,add_to_cart,2019-03-08 12:51:15
82129651,add_to_cart,2019-03-08 12:52:19
82129651,add_to_cart,2019-03-08 12:53:33
82129651,add_to_cart,2019-03-08 12:53:34
55051910,add_to_cart,2019-05-29 13:51:31
55051910,add_to_cart,2019-05-29 13:52:47
74336739,add_to_cart,2019-05-23 02:31:22
2004037,add_to_cart,2019-03-15 09:54:13
2004037,add_to_cart,2019-03-15 09:53:36
2004037,add_to_cart,2019-03-15 09:55:50
2004037,add_to_cart,2019-03-15 09:55:33
2004037,add_to_cart,2019-03-15 09:57:58
2004037,add_to_cart,2019-03-15 10:00:50
81862733,add_to_cart,2019-08-16 23:54:10
81862733,add_to_cart,2019-08-16 23:56:42
25876727,add_to_cart,2019-08-05 20:34:00
83981074,add_to_cart,2019-03-10 20:14:11
83981074,add_to_cart,2019-03-10 20:13:12
83981074,add_to_cart,2019-03-10 20:15:54
20669652,add_to_cart,2019-07-24 17:20:19
54351714,add_to_cart,2019-06-06 03:56:31
54351714,add_to_cart,2019-06-06 03:59:58
90364785,add_to_cart,2019-05-30 13:26:26
90364785,add_to_cart,2019-05-30 13:29:27
37107116,add_to_cart,2019-02-13 09:06:22
37088675,add_to_cart,2019-07-20 17:15:01
72252437,add_to_cart,2019-08-11 17:14:27
72252437,add_to_cart,2019-08-11 17:13:56
72252437,add_to_cart,2019-08-11 17:13:44
44854348,add_to_cart,2019-01-17 10:06:12
44854348,add_to_cart,2019-01-17 10:05:47
4794325,add_to_cart,2019-08-11 10:10:30
77906700,add_to_cart,2019-03-29 06:17:02
32166996,add_to_cart,2019-07-14 08:50:04
32166996,add_to_cart,2019-07-14 08:51:11
20321932,add_to_cart,2019-02-24 01:05:26
20321932,add_to_cart,2019-02-24 01:08:04
66192169,add_to_cart,2019-03-04 18:37:41
89892152,add_to_cart,2019-03-21 17:58:52
89892152,add_to_cart,2019-03-21 18:02:35
18901405,add_to_cart,2019-05-09 05:41:28
14245923,add_to_cart,2019-03-06 15:26:05
14245923,add_to_cart,2019-03-06 15:29:31
86708906,add_to_cart,2019-04-02 22:56:06
40610610,add_to_cart,2019-05-31 09:28:49
40610610,add_to_cart,2019-05-31 09:32:49
40610610,add_to_cart,2019-05-31 09:33:25
61572133,add_to_cart,2019-08-05 16:58:42
44327446,add_to_cart,2019-01-07 00:48:23
12034789,add_to_cart,2019-04-20 18:24:21
15640635,add_to_cart,2019-02-19 03:14:41
53429377,add_to_cart,2019-01-13 01:21:40
42024002,add_to_cart,2019-05-17 17:08:24
32964424,add_to_cart,2019-05-08 17:42:34
32964424,add_to_cart,2019-05-08 17:43:20
32964424,add_to_cart,2019-05-08 17:43:10
32964424,add_to_cart,2019-05-08 17:45:14
32964424,add_to_cart,2019-05-08 17:49:08
28977995,add_to_cart,2019-05-01 22:20:19
9073593,add_to_cart,2019-01-21 08:55:49
25298888,add_to_cart,2019-08-05 11:17:48
25298888,add_to_cart,2019-08-05 11:19:45
42329442,add_to_cart,2019-04-19 01:29:53
85475915,add_to_cart,2019-01-14 14:02:19
66835134,add_to_cart,2019-05-18 03:09:45
45628887,add_to_cart,2019-07-27 03:26:44
45628887,add_to_cart,2019-07-27 03:25:44
45628887,add_to_cart,2019-07-27 03:29:12
45628887,add_to_cart,2019-07-27 03:31:59
91164360,add_to_cart,2019-04-26 17:37:54
91164360,add_to_cart,2019-04-26 17:37:46
42879114,add_to_cart,2019-07-19 21:08:41
43745739,add_to_cart,2019-06-20 17:29:59
43745739,add_to_cart,2019-06-20 17:33:00
43745739,add_to_cart,2019-06-20 17:33:23
69679278,add_to_cart,2019-05-01 21:41:16
98995981,add_to_cart,2019-03-09 06:57:00
49213805,add_to_cart,2019-02-24 01:49:59
32556025,add_to_cart,2019-04-10 20:18:03
32556025,add_to_cart,2019-04-10 20:21:31
32556025,add_to_cart,2019-04-10 20:25:05
56514896,add_to_cart,2019-06-10 10:02:12
56514896,add_to_cart,2019-06-10 10:04:20
18832211,checkout,2019-06-12 06:29:59
31269247,checkout,2019-04-05 04:42:07
45400001,checkout,2019-07-03 11:21:51
45400001,checkout,2019-07-03 11:22:14
57607429,checkout,2019-07-12 13:43:51
57607429,checkout,2019-07-12 13:44:52
28212973,checkout,2019-03-03 17:32:47
28212973,checkout,2019-03-03 17:32:30
45070631,checkout,2019-02-18 20:31:00
24844857,checkout,2019-01-14 16:18:37
24844857,checkout,2019-01-14 16:20:36
86184120,checkout,2019-05-22 13:15:41
86184120,checkout,2019-05-22 13:16:49
94711325,checkout,2019-01-12 05:38:38
94711325,checkout,2019-01-12 05:39:39
94711325,checkout,2019-01-12 05:41:09
94711325,checkout,2019-01-12 05:41:36
94711325,checkout,2019-01-12 05:42:51
94711325,checkout,2019-01-12 05:42:45
94711325,checkout,2019-01-12 05:43:44
17590198,checkout,2019-05-21 07:58:57
17590198,checkout,2019-05-21 07:58:21
17590198,checkout,2019-05-21 08:00:45
19459721,checkout,2019-08-11 05:44:14
19459721,checkout,2019-08-11 05:46:58
19459721,checkout,2019-08-11 05:47:06
19459721,checkout,2019-08-11 05:47:50
19459721,checkout,2019-08-11 05:47:12
19459721,checkout,2019-08-11 05:50:14
19459721,checkout,2019-08-11 05:51:01
19459721,checkout,2019-08-11 05:51:41
7139475,checkout,2019-08-20 14:28:37
7139475,checkout,2019-08-20 14:28:40
7139475,checkout,2019-08-20 14:28:07
7139475,checkout,2019-08-20 14:31:45
7139475,checkout,2019-08-20 14:33:24
7139475,checkout,2019-08-20 14:36:11
95709208,checkout,2019-03-02 23:06:27
79469623,checkout,2019-01-22 10:56:44
79469623,checkout,2019-01-22 10:57:21
79469623,checkout,2019-01-22 10:59:22
25929690,checkout,2019-04-27 22:34:17
25929690,checkout,2019-04-27 22:36:57
25929690,checkout,2019-04-27 22:40:17
51652937,checkout,2019-05-30 22:55:16
78725751,checkout,2019-01-11 15:17:57
78725751,checkout,2019-01-11 15:18:08
66734628,checkout,2019-04-10 20:14:26
66734628,checkout,2019-04-10 20:18:23
44669775,checkout,2019-05-15 04:37:24
44669775,checkout,2019-05-15 04:38:53
44669775,checkout,2019-05-15 04:39:31
44669775,checkout,2019-05-15 04:38:32
24886796,checkout,2019-04-22 13:50:44
24886796,checkout,2019-04-22 13:53:09
92061934,checkout,2019-04-30 01:43:23
92061934,checkout,2019-04-30 01:45:26
29025923,checkout,2019-01-18 03:50:14
29025923,checkout,2019-01-18 03:50:49
16582781,checkout,2019-03-06 05:06:00
16582781,checkout,2019-03-06 05:09:45
79237284,checkout,2019-08-15 01:22:54
47693531,checkout,2019-06-24 23:19:33
59962755,checkout,2019-01-08 18:33:58
59962755,checkout,2019-01-08 18:33:11
59962755,checkout,2019-01-08 18:37:45
59962755,checkout,2019-01-08 18:40:21
59962755,checkout,2019-01-08 18:43:33
59962755,checkout,2019-01-08 18:44:19
49794816,checkout,2019-08-03 14:56:12
66192169,checkout,2019-03-04 18:41:24
66192169,checkout,2019-03-04 18:42:47
66192169,checkout,2019-03-04 18:43:01
66192169,checkout,2019-03-04 18:42:41
57845357,checkout,2019-06-14 21:56:54
57845357,checkout,2019-06-14 21:59:49
57845357,checkout,2019-06-14 22:02:55
14320866,checkout,2019-08-25 05:42:00
14320866,checkout,2019-08-25 05:44:12
30270268,checkout,2019-03-16 09:48:47
60777997,checkout,2019-02-11 05:16:33
60777997,checkout,2019-02-11 05:16:28
41016060,checkout,2019-04-15 14:18:54
41016060,checkout,2019-04-15 14:20:41
41016060,checkout,2019-04-15 14:23:05
9407862,checkout,2019-04-01 08:58:19
41641668,checkout,2019-03-16 06:26:28
41641668,checkout,2019-03-16 06:28:06
37344658,checkout,2019-07-15 08:27:14
84185716,checkout,2019-03-18 18:47:48
58057087,checkout,2019-06-17 18:38:08
58057087,checkout,2019-06-17 18:41:59
58057087,checkout,2019-06-17 18:45:31
83981074,checkout,2019-03-10 20:19:39
83981074,checkout,2019-03-10 20:19:09
83981074,checkout,2019-03-10 20:22:30
46586933,checkout,2019-06-18 07:54:15
20257538,checkout,2019-02-05 21:56:14
19686554,checkout,2019-02-08 13:32:07
19686554,checkout,2019-02-08 13:32:33
2395883,checkout,2019-03-01 17:01:33
2395883,checkout,2019-03-01 17:03:01
2395883,checkout,2019-03-01 17:06:13
2395883,checkout,2019-03-01 17:09:30
2395883,checkout,2019-03-01 17:09:03
52758942,checkout,2019-08-06 20:20:22
52758942,checkout,2019-08-06 20:20:20
60617774,checkout,2019-02-05 15:20:53
40745695,checkout,2019-07-27 16:32:48
40745695,checkout,2019-07-27 16:34:05
94573862,checkout,2019-02-08 05:09:14
80941729,checkout,2019-06-19 05:23:55
81772216,checkout,2019-01-04 13:34:38
81772216,checkout,2019-01-04 13:34:59
21162947,checkout,2019-07-03 15:55:52
21162947,checkout,2019-07-03 15:59:01
68480516,checkout,2019-04-12 14:58:34
68480516,checkout,2019-04-12 14:58:22
68480516,checkout,2019-04-12 15:00:40
68480516,checkout,2019-04-12 15:01:28
48556439,checkout,2019-05-19 00:19:54
48556439,checkout,2019-05-19 00:23:38
48556439,checkout,2019-05-19 00:23:07
48556439,checkout,2019-05-19 00:22:58
48556439,checkout,2019-05-19 00:24:30
9315204,checkout,2019-08-22 21:41:06
88651040,checkout,2019-04-04 00:28:56
60863713,checkout,2019-07-22 00:39:11
21140907,checkout,2019-07-02 08:19:02
49845570,checkout,2019-05-18 11:12:51
20465414,checkout,2019-03-31 16:55:07
20465414,checkout,2019-03-31 16:58:38
20465414,checkout,2019-03-31 16:58:27
97595816,checkout,2019-02-05 08:07:18
97595816,checkout,2019-02-05 08:07:11
77319050,checkout,2019-06-11 06:44:23
77319050,checkout,2019-06-11 06:47:39
68801854,checkout,2019-01-07 04:07:53
68801854,checkout,2019-01-07 04:08:18
68801854,checkout,2019-01-07 04:11:36
24557207,checkout,2019-07-28 21:44:11
24557207,checkout,2019-07-28 21:47:20
33206448,checkout,2019-08-01 00:57:41
98820658,checkout,2019-03-02 00:55:13
81645992,checkout,2019-02-06 14:44:40
81645992,checkout,2019-02-06 14:46:14
81645992,checkout,2019-02-06 14:45:34
49999709,checkout,2019-04-08 06:09:05
20420383,checkout,2019-06-23 23:43:51
48289627,checkout,2019-03-28 10:07:46
48289627,checkout,2019-03-28 10:10:40
48289627,checkout,2019-03-28 10:12:14
79835022,checkout,2019-02-15 12:35:53
79835022,checkout,2019-02-15 12:35:04
37739133,checkout,2019-06-11 04:46:39
37739133,checkout,2019-06-11 04:50:28
80722830,checkout,2019-06-07 04:50:42
80722830,checkout,2019-06-07 04:51:37
80722830,checkout,2019-06-07 04:51:08
80722830,checkout,2019-06-07 04:55:29
80722830,checkout,2019-06-07 04:58:19
5023691,checkout,2019-08-21 00:47:05
31975209,checkout,2019-07-03 13:46:08
31975209,checkout,2019-07-03 13:46:13
31975209,checkout,2019-07-03 13:49:57
29898305,checkout,2019-06-04 13:05:15
29898305,checkout,2019-06-04 13:06:43
29898305,checkout,2019-06-04 13:08:45
29898305,checkout,2019-06-04 13:12:02
29898305,checkout,2019-06-04 13:14:57
37963590,checkout,2019-05-31 19:55:50
37963590,checkout,2019-05-31 19:59:45
37963590,checkout,2019-05-31 20:00:50
34824771,checkout,2019-08-25 03:14:56
34824771,checkout,2019-08-25 03:14:57
34824771,checkout,2019-08-25 03:16:01
34824771,checkout,2019-08-25 03:16:12
77968616,checkout,2019-01-04 06:29:51
77968616,checkout,2019-01-04 06:33:01
53429377,checkout,2019-01-13 01:24:40
53429377,checkout,2019-01-13 01:24:39
69257391,checkout,2019-02-27 09:38:35
5432097,checkout,2019-08-31 09:11:18
2664385,checkout,2019-08-24 07:38:05
56735970,checkout,2019-06-16 23:21:28
33773742,checkout,2019-01-11 03:03:36
2980485,checkout,2019-06-26 04:34:58
2980485,checkout,2019-06-26 04:34:34
15786265,checkout,2019-05-26 17:42:52
22199485,checkout,2019-06-21 22:12:17
89057421,checkout,2019-06-22 09:41:19
89057421,checkout,2019-06-22 09:41:40
89057421,checkout,2019-06-22 09:43:02
85103337,checkout,2019-03-25 02:36:15
30460508,checkout,2019-03-04 16:41:46
32294347,checkout,2019-05-18 16:04:15
68697761,checkout,2019-02-15 20:11:17
68697761,checkout,2019-02-15 20:13:12
14114847,checkout,2019-01-02 12:16:46
73614777,checkout,2019-06-11 13:10:58
73614777,checkout,2019-06-11 13:12:06
73614777,checkout,2019-06-11 13:13:33
82291266,checkout,2019-07-13 03:10:05
61702011,checkout,2019-01-28 07:16:08
61702011,checkout,2019-01-28 07:16:19
71516806,checkout,2019-07-03 11:06:01
19433554,checkout,2019-07-23 17:44:45
94810226,checkout,2019-05-05 07:00:08
64359885,checkout,2019-03-10 10:45:42
24654920,checkout,2019-07-14 17:26:45
24654920,checkout,2019-07-14 17:26:19
5995172,checkout,2019-02-13 00:00:23
64327389,checkout,2019-06-13 12:44:42
64327389,checkout,2019-06-13 12:45:29
64327389,checkout,2019-06-13 12:45:33
64327389,checkout,2019-06-13 12:45:13
64327389,checkout,2019-06-13 12:48:48
26686714,checkout,2019-06-28 21:38:52
30809680,checkout,2019-02-02 22:07:22
34162040,checkout,2019-05-09 13:18:34
34162040,checkout,2019-05-09 13:20:32
34162040,checkout,2019-05-09 13:24:08
86051217,checkout,2019-06-20 20:25:50
86051217,checkout,2019-06-20 20:27:52
86051217,checkout,2019-06-20 20:29:28
86051217,checkout,2019-06-20 20:28:28
86051217,checkout,2019-06-20 20:33:17
86051217,checkout,2019-06-20 20:32:40
30238374,checkout,2019-03-13 19:45:19
79079716,checkout,2019-01-30 04:31:38
79079716,checkout,2019-01-30 04:31:54
79079716,checkout,2019-01-30 04:32:37
79079716,checkout,2019-01-30 04:31:58
79079716,checkout,2019-01-30 04:35:11
79079716,checkout,2019-01-30 04:34:16
79079716,checkout,2019-01-30 04:37:19
94227048,checkout,2019-01-19 08:09:00
59549888,checkout,2019-08-27 07:09:53
81311286,checkout,2019-02-07 10:58:44
81311286,checkout,2019-02-07 10:58:15
81311286,checkout,2019-02-07 10:58:38
81311286,checkout,2019-02-07 11:01:19
73365433,checkout,2019-05-21 19:01:28
18845457,checkout,2019-06-21 08:42:45
36970773,checkout,2019-02-23 15:18:09
36970773,checkout,2019-02-23 15:18:39
23397927,checkout,2019-06-12 21:13:48
23397927,checkout,2019-06-12 21:13:52
23397927,checkout,2019-06-12 21:14:06
23397927,checkout,2019-06-12 21:13:42
85475915,checkout,2019-01-14 14:03:36
31984799,checkout,2019-04-21 17:00:19
99483586,checkout,2019-04-20 02:55:01
99483586,checkout,2019-04-20 02:55:57
99483586,checkout,2019-04-20 02:55:49
71103846,checkout,2019-06-01 16:16:53
71785400,checkout,2019-04-07 21:19:13
71785400,checkout,2019-04-07 21:20:22
71785400,checkout,2019-04-07 21:22:27
71785400,checkout,2019-04-07 21:26:17
71785400,checkout,2019-04-07 21:28:04
66736073,checkout,2019-05-02 08:05:01
18901405,checkout,2019-05-09 05:43:37
18901405,checkout,2019-05-09 05:44:53
18901405,checkout,2019-05-09 05:44:01
18901405,checkout,2019-05-09 05:47:42
18901405,checkout,2019-05-09 05:51:03
30769205,checkout,2019-01-01 15:25:26
87027921,checkout,2019-02-16 01:03:14
10664346,checkout,2019-06-30 06:53:02
88524863,checkout,2019-03-29 14:53:54
88524863,checkout,2019-03-29 14:52:58
88524863,checkout,2019-03-29 14:57:45
88524863,checkout,2019-03-29 15:00:04
49306323,checkout,2019-01-15 16:44:10
54211742,checkout,2019-06-29 17:10:14
54211742,checkout,2019-06-29 17:12:14
54211742,checkout,2019-06-29 17:14:33
80324843,checkout,2019-02-18 22:36:39
80324843,checkout,2019-02-18 22:40:06
71540832,checkout,2019-01-20 09:00:40
11324829,checkout,2019-02-26 10:23:12
11324829,checkout,2019-02-26 10:24:58
11324829,checkout,2019-02-26 10:24:43
13718800,checkout,2019-04-29 06:04:39
13718800,checkout,2019-04-29 06:04:41
17557788,checkout,2019-05-09 04:39:25
89794982,checkout,2019-08-09 12:38:08
93664592,checkout,2019-04-10 23:15:46
93664592,checkout,2019-04-10 23:16:28
15787262,checkout,2019-03-11 22:52:13
15787262,checkout,2019-03-11 22:52:19
15787262,checkout,2019-03-11 22:52:21
71139876,checkout,2019-05-18 06:45:46
71139876,checkout,2019-05-18 06:45:35
71139876,checkout,2019-05-18 06:48:38
85987043,checkout,2019-05-30 07:47:34
1869880,checkout,2019-06-28 04:41:00
1869880,checkout,2019-06-28 04:42:20
3820315,checkout,2019-06-26 16:36:40
3820315,checkout,2019-06-26 16:38:23
3820315,checkout,2019-06-26 16:42:17
47201941,checkout,2019-02-13 16:52:22
32402124,checkout,2019-04-15 09:11:03
32402124,checkout,2019-04-15 09:11:08
32402124,checkout,2019-04-15 09:12:31
25346022,checkout,2019-07-27 14:04:29
25346022,checkout,2019-07-27 14:06:24
95843254,checkout,2019-04-23 03:23:32
18541410,checkout,2019-05-13 23:11:02
18541410,checkout,2019-05-13 23:12:17
18541410,checkout,2019-05-13 23:15:46
2227481,checkout,2019-02-22 16:42:42
2227481,checkout,2019-02-22 16:42:43
2227481,checkout,2019-02-22 16:45:32
2227481,checkout,2019-02-22 16:49:02
62500463,checkout,2019-04-11 01:55:04
33881423,checkout,2019-04-04 08:53:39
33881423,checkout,2019-04-04 08:53:20
33881423,checkout,2019-04-04 08:54:02
51414061,checkout,2019-03-27 17:33:03
51414061,checkout,2019-03-27 17:33:08
51414061,checkout,2019-03-27 17:34:14
97357544,checkout,2019-03-02 10:39:27
37026097,checkout,2019-02-22 10:38:54
37026097,checkout,2019-02-22 10:40:15
88503943,checkout,2019-04-14 13:43:25
88503943,checkout,2019-04-14 13:43:58
88503943,checkout,2019-04-14 13:43:29
88503943,checkout,2019-04-14 13:43:37
99702298,checkout,2019-02-27 10:21:04
