id,Пол,Возраст,Путешествует с детьми,Путешествует по работе,Тип,Расстояние,Покупка билета онлайн,Питание включено,Наличие wifi,Оценка комфортности места,Оценка качества уборки,Оценка качества обслуживания в пути,Удовлетворён предоставленной услугой
37910216,жен,56,нет,да,плацкарт,612,1,1,1,5,5,4,1
60297481,муж,45,нет,нет,плацкарт,830,1,0,1,1,1,4,0
5673625,муж,26,нет,нет,плацкарт,812,1,1,0,5,5,4,1
87045582,муж,60,нет,нет,плацкарт,1715,1,0,1,1,1,2,1
13756087,муж,48,нет,нет,плацкарт,123,1,1,0,4,4,3,1
79881308,муж,47,нет,да,плацкарт,2379,1,0,0,2,2,2,1
83869368,жен,39,нет,нет,купе,2379,1,0,1,2,2,4,1
47441132,муж,40,нет,да,купе,836,1,0,1,5,5,3,1
36407471,муж,39,да,да,св,1572,1,0,0,1,1,3,1
67939653,муж,44,нет,да,плацкарт,1087,1,1,1,4,4,3,1
31558786,жен,47,нет,да,плацкарт,625,1,0,1,3,2,3,1
26896746,жен,23,нет,нет,плацкарт,665,1,0,0,4,4,4,1
2590724,муж,27,нет,да,плацкарт,1993,1,1,1,1,1,3,1
65582034,муж,41,нет,да,плацкарт,749,1,1,0,2,2,3,1
30201630,муж,51,нет,нет,плацкарт,358,1,1,1,3,3,3,1
60274089,жен,36,нет,нет,плацкарт,1133,1,0,1,1,1,4,1
66344827,муж,29,да,нет,плацкарт,137,0,0,0,5,5,3,1
63134601,муж,63,да,нет,плацкарт,956,1,1,1,4,4,3,1
9503902,муж,35,да,нет,плацкарт,207,1,1,1,5,5,4,1
73919320,муж,57,нет,нет,плацкарт,883,1,1,0,3,3,4,1
89262142,муж,58,да,нет,плацкарт,1436,1,1,0,1,1,4,1
30521827,муж,24,нет,нет,плацкарт,147,1,0,0,4,4,2,1
58469756,муж,24,нет,да,плацкарт,587,1,0,0,4,4,3,1
12759631,муж,35,нет,да,плацкарт,406,1,0,0,1,1,3,1
8137133,муж,24,нет,нет,плацкарт,303,0,1,0,1,1,4,1
88111113,муж,61,нет,да,плацкарт,153,1,1,0,1,1,2,0
29752171,жен,27,нет,да,плацкарт,261,1,1,1,1,1,3,1
2146361,жен,24,нет,да,купе,446,1,0,1,5,3,3,1
69411743,муж,52,нет,нет,плацкарт,1170,1,0,1,2,2,5,1
89785931,жен,25,нет,да,плацкарт,212,1,1,1,2,2,3,1
82993690,жен,18,нет,нет,св,195,1,1,0,1,1,4,0
53930247,муж,40,нет,нет,купе,147,1,0,1,3,3,2,1
78381855,жен,31,нет,нет,св,2459,1,0,0,5,5,4,1
24991602,жен,18,нет,нет,плацкарт,227,0,0,1,3,3,5,1
45731867,муж,55,нет,нет,плацкарт,962,1,0,0,1,1,3,0
98197844,муж,18,нет,нет,плацкарт,2036,1,1,1,2,2,4,1
17034358,муж,41,нет,нет,плацкарт,1060,1,1,1,5,5,4,1
61142449,муж,23,нет,да,плацкарт,1133,1,1,0,4,1,4,1
11463430,жен,41,нет,нет,купе,1984,1,1,1,4,5,2,1
51390100,муж,60,нет,нет,плацкарт,891,1,1,0,5,5,5,1
79779184,муж,37,нет,нет,купе,886,1,1,1,5,5,3,1
50670017,жен,40,да,нет,плацкарт,2290,1,1,1,1,1,3,0
95881698,жен,50,нет,да,купе,469,1,1,1,3,4,3,1
74559932,жен,61,нет,да,купе,281,1,1,0,3,2,3,1
13398826,муж,73,нет,да,плацкарт,410,1,0,0,2,2,2,0
42909350,жен,28,нет,да,купе,525,1,1,1,4,4,3,1
1615451,муж,38,да,нет,купе,813,1,0,0,4,4,3,1
20293366,муж,58,нет,да,плацкарт,796,1,1,0,2,2,2,1
20051808,муж,35,да,нет,плацкарт,1436,1,1,0,2,2,4,1
41004082,жен,41,да,нет,плацкарт,704,1,0,0,3,2,4,1
18253637,жен,26,нет,да,плацкарт,2652,1,1,1,5,5,3,1
28402528,жен,49,нет,нет,плацкарт,273,1,0,1,5,4,5,1
81070183,жен,32,нет,нет,плацкарт,180,0,1,1,1,1,4,1
25451378,жен,63,да,нет,плацкарт,407,1,0,0,1,1,5,1
62848821,муж,54,да,нет,купе,488,1,1,1,3,3,4,1
17797474,муж,45,нет,нет,плацкарт,1760,1,0,1,5,5,5,1
41752073,муж,65,нет,нет,плацкарт,618,1,1,0,5,5,3,1
95761508,жен,36,да,нет,плацкарт,775,1,1,1,5,5,4,1
25858529,жен,59,нет,нет,плацкарт,1062,1,1,1,4,3,4,1
27019251,муж,57,да,нет,плацкарт,420,1,1,1,4,4,4,1
40391641,жен,55,нет,нет,плацкарт,636,1,0,0,4,4,1,1
7170981,жен,60,нет,нет,купе,260,0,1,0,3,4,2,1
47990921,жен,41,нет,да,плацкарт,187,1,0,1,5,5,4,1
73692222,муж,26,нет,да,купе,345,1,1,1,4,4,2,1
59594909,жен,63,нет,нет,плацкарт,883,1,0,0,4,4,2,1
67228674,жен,36,нет,да,плацкарт,588,1,0,1,4,4,3,1
50482887,жен,19,нет,нет,плацкарт,799,1,1,0,4,4,4,1
6414937,жен,54,нет,да,св,1426,1,1,1,4,3,5,1
22549236,жен,19,нет,да,плацкарт,974,1,0,1,1,1,3,1
12750524,жен,50,нет,да,плацкарт,584,1,1,1,4,1,3,1
51959799,жен,25,нет,нет,плацкарт,544,1,1,0,3,3,4,1
56572433,муж,36,нет,да,плацкарт,193,1,1,1,1,1,3,0
89313446,муж,36,нет,да,купе,1512,1,1,1,3,3,3,1
37771542,жен,54,нет,нет,купе,1485,1,1,0,4,3,2,1
34101659,муж,47,нет,нет,плацкарт,624,1,1,1,4,4,4,1
1879908,муж,55,да,нет,плацкарт,466,1,1,0,3,3,3,1
79797997,муж,45,нет,нет,плацкарт,443,1,0,1,4,4,5,1
56196363,жен,36,да,нет,плацкарт,1236,1,0,0,3,3,2,1
46080647,муж,29,нет,да,купе,1400,1,1,0,1,1,3,0
4081088,жен,19,нет,нет,плацкарт,636,1,0,0,1,1,3,1
3194393,жен,49,нет,да,плацкарт,606,1,0,0,3,3,2,1
14305940,муж,53,нет,нет,плацкарт,649,1,0,0,3,3,4,1
85347541,жен,21,нет,да,плацкарт,245,1,0,0,3,2,4,1
24169160,жен,70,нет,нет,плацкарт,908,1,0,1,2,2,3,1
79758779,жен,52,да,нет,плацкарт,1054,1,0,0,5,5,4,1
49251268,жен,55,нет,нет,плацкарт,669,1,1,1,4,3,3,1
83010493,муж,42,нет,да,плацкарт,511,1,1,1,5,5,3,1
27119486,муж,39,да,нет,плацкарт,493,1,1,1,5,5,4,1
59407368,жен,56,нет,нет,плацкарт,2009,1,1,1,3,2,3,1
43002507,жен,32,нет,да,купе,342,1,1,1,5,5,2,1
22797237,муж,38,нет,да,плацкарт,237,1,1,1,3,4,3,1
36751634,жен,31,нет,нет,плацкарт,966,1,0,1,4,3,3,1
45437681,муж,57,нет,да,плацкарт,261,1,0,1,5,5,2,1
67196494,муж,43,нет,да,купе,783,1,0,1,5,5,3,1
79893219,муж,23,нет,нет,плацкарт,1028,1,0,1,4,4,4,1
55836837,жен,49,нет,да,плацкарт,1021,1,0,0,1,1,3,1
94456160,жен,35,нет,нет,плацкарт,681,1,1,0,5,5,4,1
88306301,муж,36,нет,нет,плацкарт,620,1,1,0,1,1,4,1
20063771,муж,29,нет,нет,плацкарт,1087,1,1,0,3,3,4,1
62569741,жен,44,да,да,плацкарт,1144,1,0,1,5,5,4,1
24931728,жен,70,нет,нет,плацкарт,818,1,1,0,5,4,4,1
35386894,муж,64,нет,нет,плацкарт,1001,1,1,1,5,5,4,1
80212545,жен,60,нет,нет,плацкарт,333,1,1,1,2,3,3,0
95527623,муж,56,да,нет,плацкарт,410,1,1,1,3,4,3,1
92297991,жен,45,нет,да,св,587,1,1,1,3,3,3,0
46749941,муж,37,нет,нет,плацкарт,2622,1,1,0,1,2,4,1
40381827,жен,52,да,да,купе,1541,1,0,1,5,4,3,1
3555068,муж,61,нет,нет,плацкарт,797,1,0,1,5,5,3,1
6840900,муж,57,нет,нет,купе,661,0,1,0,1,1,4,1
80373989,муж,32,нет,нет,плацкарт,2623,1,1,0,4,4,3,1
91600205,муж,62,да,нет,купе,686,1,1,0,3,4,2,1
99106067,жен,65,нет,нет,купе,796,1,1,0,4,4,5,1
70158588,муж,38,нет,да,купе,776,1,1,1,5,5,2,1
10737152,муж,59,нет,нет,плацкарт,704,1,1,1,1,1,4,1
35655248,жен,31,нет,нет,купе,233,1,1,0,1,1,3,1
42857993,муж,54,нет,да,плацкарт,195,1,0,1,5,5,3,1
4885528,жен,51,нет,нет,св,2325,1,1,0,4,3,2,1
62088592,муж,27,нет,да,плацкарт,898,1,1,0,2,2,3,0
32415065,муж,23,нет,да,плацкарт,434,1,0,1,4,4,4,1
57796409,жен,69,нет,да,плацкарт,407,1,1,0,2,4,2,0
79956627,жен,49,нет,нет,плацкарт,264,0,1,0,4,2,2,1
47520170,жен,40,нет,да,купе,1295,1,0,0,2,2,2,0
34451765,муж,48,нет,да,плацкарт,285,1,1,1,3,3,2,1
72256758,муж,24,нет,да,купе,1489,1,1,0,3,2,2,1
52002339,жен,25,нет,да,св,716,1,0,1,1,1,4,1
13285341,муж,33,нет,нет,плацкарт,371,1,0,1,3,3,4,1
17133153,жен,22,нет,да,плацкарт,1340,1,0,0,3,3,5,1
4538363,муж,59,да,нет,плацкарт,157,1,1,1,4,4,3,1
55834726,муж,50,нет,нет,плацкарт,2533,1,1,1,3,1,4,1
96849036,муж,18,нет,нет,купе,358,1,1,0,5,5,3,1
49085972,муж,46,нет,да,плацкарт,962,1,0,1,4,4,5,1
91539417,муж,54,да,нет,плацкарт,988,1,0,1,1,1,2,0
25286580,жен,54,нет,нет,купе,1144,1,0,1,4,1,3,1
70156906,муж,22,нет,нет,св,668,1,1,1,2,2,4,1
89272015,муж,70,нет,нет,плацкарт,2512,1,1,1,1,1,2,1
2593155,муж,32,да,нет,купе,251,1,1,0,1,1,4,0
61632033,муж,60,нет,да,плацкарт,973,1,0,0,2,2,3,1
38398748,жен,50,нет,нет,плацкарт,600,1,0,1,2,4,5,1
86734491,жен,56,да,нет,плацкарт,1123,1,1,0,1,1,4,1
82070701,муж,19,нет,да,плацкарт,920,1,1,0,3,1,4,1
99590019,муж,22,нет,нет,плацкарт,925,1,1,0,1,3,4,1
252101,жен,26,нет,нет,плацкарт,2897,1,0,1,1,1,4,1
47147891,жен,56,нет,нет,плацкарт,505,1,1,1,5,5,3,1
7627201,муж,19,нет,да,плацкарт,1390,1,0,1,3,3,4,1
69731193,жен,39,да,нет,купе,1042,1,0,0,1,1,4,0
12663745,муж,28,нет,да,плацкарт,2366,1,1,1,4,4,3,1
47406367,муж,38,нет,нет,плацкарт,683,1,0,1,4,4,3,1
12728631,муж,38,нет,да,купе,379,1,1,0,2,2,2,1
68838735,муж,20,нет,нет,плацкарт,388,1,1,1,3,3,4,1
90414886,муж,35,нет,нет,плацкарт,1175,1,0,0,5,5,4,1
69526542,муж,46,да,нет,плацкарт,454,1,1,0,3,3,2,1
75548906,жен,30,да,нет,плацкарт,839,1,0,0,5,2,3,1
43808809,муж,61,да,нет,плацкарт,4539,1,1,1,2,2,2,0
97608656,жен,36,да,да,св,1775,1,0,0,2,2,4,1
42181945,жен,43,да,нет,плацкарт,636,1,1,0,4,4,2,1
59239568,жен,48,да,да,св,909,1,1,0,1,1,3,0
97962096,муж,45,да,нет,плацкарт,688,1,1,0,3,3,3,1
14719797,муж,44,нет,да,плацкарт,274,1,1,1,4,4,2,1
72533526,муж,24,да,нет,плацкарт,443,1,1,1,1,4,4,1
45272743,жен,59,нет,нет,плацкарт,726,1,1,0,4,3,2,1
5268467,жен,44,нет,нет,купе,207,0,1,1,4,4,3,1
24887836,муж,26,нет,нет,св,493,1,1,0,3,3,3,1
64600203,жен,41,нет,да,св,284,0,1,0,4,4,2,1
31555648,жен,46,нет,нет,плацкарт,851,1,1,0,3,3,1,1
98102145,муж,51,нет,нет,купе,1881,1,0,0,2,1,4,0
94231450,муж,41,нет,да,плацкарт,166,1,1,1,1,1,4,1
34499103,муж,28,нет,да,купе,618,1,1,0,1,1,3,0
3732295,жен,42,нет,нет,плацкарт,1034,1,0,0,4,4,4,1
85013019,жен,52,нет,нет,плацкарт,233,1,1,1,5,5,4,1
52703166,жен,41,нет,нет,плацкарт,565,1,1,0,3,3,3,1
2546217,муж,61,нет,нет,плацкарт,164,1,1,1,4,2,3,1
60947853,муж,43,нет,нет,плацкарт,905,1,1,1,2,2,2,0
31299710,муж,29,нет,да,плацкарт,738,1,0,1,4,5,2,1
2224715,жен,26,нет,да,плацкарт,849,1,0,0,1,1,2,0
31453363,жен,37,нет,нет,плацкарт,382,1,1,1,4,4,2,1
9604369,жен,29,нет,да,плацкарт,1071,1,0,0,3,2,3,1
67094829,жен,38,нет,да,купе,544,1,1,1,1,1,4,1
54838446,жен,34,нет,нет,купе,906,1,1,1,5,5,2,1
53772145,жен,45,нет,да,св,1383,1,1,0,4,2,2,1
98125590,жен,45,нет,да,купе,571,1,0,0,4,2,1,1
50984962,жен,31,да,да,купе,1653,1,1,0,4,4,3,1
39858321,жен,54,да,да,св,1477,1,0,0,1,1,3,1
61180156,муж,61,нет,нет,плацкарт,570,1,1,1,4,4,4,1
3537950,муж,56,да,нет,плацкарт,639,1,1,1,2,2,4,0
10152849,жен,35,да,да,плацкарт,1336,1,0,0,3,3,3,1
9495856,муж,57,да,нет,плацкарт,665,1,1,1,2,2,3,1
45311325,муж,48,нет,нет,плацкарт,901,1,0,0,4,4,4,1
27398562,муж,25,нет,нет,плацкарт,229,1,1,1,5,5,4,1
70389733,жен,19,нет,да,плацкарт,559,0,0,0,3,3,4,1
18347908,муж,51,нет,нет,плацкарт,974,0,1,0,3,3,2,1
76347942,муж,32,да,нет,купе,566,1,0,0,1,1,4,1
81511831,жен,44,да,да,плацкарт,333,1,0,0,1,1,2,1
19506705,жен,44,нет,да,плацкарт,249,1,1,1,4,4,4,1
96104926,муж,57,нет,нет,плацкарт,641,1,1,1,3,3,4,1
20980150,жен,30,нет,нет,купе,812,1,1,0,5,5,3,1
85600516,муж,29,нет,нет,купе,450,1,0,1,1,1,3,1
75975546,жен,51,нет,да,плацкарт,1036,1,1,1,1,2,5,1
57359187,жен,37,да,нет,купе,2255,1,1,1,4,4,2,1
28055478,жен,61,нет,нет,плацкарт,711,1,0,0,4,5,2,1
27083166,жен,33,нет,да,купе,642,1,1,0,2,2,2,0
31433822,жен,39,да,нет,плацкарт,317,1,0,1,3,3,4,1
77161980,муж,37,нет,нет,плацкарт,370,1,1,1,3,3,4,1
88796589,жен,38,нет,да,плацкарт,449,1,0,1,4,4,2,1
5929915,муж,67,нет,нет,плацкарт,1295,1,1,1,3,3,5,1
78185017,жен,30,нет,нет,плацкарт,726,1,0,1,1,1,3,1
99038658,муж,63,да,да,плацкарт,788,1,0,0,1,1,2,0
58354927,жен,33,нет,нет,плацкарт,626,1,0,0,2,2,4,1
11454452,муж,26,нет,нет,плацкарт,1029,1,0,1,5,5,5,1
46595615,жен,19,нет,нет,плацкарт,1203,1,1,1,3,3,4,1
23132980,муж,32,нет,да,купе,342,1,0,1,5,5,3,1
46577114,жен,18,нет,нет,плацкарт,785,1,1,1,3,3,4,1
32168720,муж,39,нет,да,плацкарт,521,1,1,0,1,1,3,0
93873201,муж,32,нет,да,плацкарт,1888,1,0,0,1,1,3,1
53407352,жен,47,нет,нет,плацкарт,1654,1,0,0,3,1,4,1
48682511,жен,58,нет,да,купе,267,1,1,1,4,3,3,1
57457895,муж,36,нет,да,плацкарт,227,1,1,1,3,3,2,1
76290559,муж,58,нет,нет,плацкарт,1002,1,1,0,1,1,4,1
80335607,жен,66,нет,нет,плацкарт,436,1,0,1,3,2,3,1
73176747,жен,59,нет,да,плацкарт,1072,1,0,1,4,5,3,1
20494958,жен,52,нет,нет,купе,489,1,1,0,1,5,4,1
38202405,жен,73,нет,да,купе,371,1,1,0,3,4,2,1
74532408,жен,61,нет,нет,плацкарт,2491,1,1,1,1,1,3,1
23324242,жен,28,нет,да,плацкарт,763,1,0,0,5,5,3,1
20872965,жен,55,да,нет,плацкарт,657,1,0,0,4,4,2,1
24305854,муж,41,да,нет,плацкарт,427,1,1,1,3,2,3,0
22560534,жен,27,да,да,купе,683,1,1,0,5,2,2,0
55249107,жен,31,нет,нет,плацкарт,1220,1,0,1,3,3,5,1
37403310,муж,66,нет,нет,плацкарт,553,1,1,1,5,2,2,1
78722526,муж,36,нет,да,плацкарт,1042,1,1,1,4,4,2,1
35790659,жен,53,нет,да,купе,227,1,1,1,3,4,4,1
71194398,муж,21,нет,нет,плацкарт,883,1,0,0,5,4,3,1
13309376,муж,54,нет,нет,плацкарт,444,0,1,0,4,5,3,1
30795404,муж,24,нет,да,плацкарт,405,0,0,0,4,4,4,1
93683401,муж,60,да,нет,плацкарт,973,1,0,0,5,5,3,1
11765918,жен,24,нет,нет,купе,987,1,1,0,4,5,3,1
22473674,жен,31,нет,да,плацкарт,1993,1,0,0,3,3,2,0
28708408,жен,22,нет,нет,плацкарт,711,1,0,0,3,3,2,1
70031182,жен,48,нет,нет,купе,962,1,1,0,5,3,4,1
14262366,жен,53,да,нет,купе,237,1,1,1,4,5,3,1
70216829,жен,23,нет,нет,плацкарт,1047,0,1,0,1,1,4,1
99679810,жен,20,нет,нет,плацкарт,1133,1,1,1,3,3,4,1
26753487,муж,25,нет,нет,св,544,1,0,0,3,3,2,1
47871956,муж,44,нет,да,плацкарт,193,1,1,0,2,2,2,1
56557285,муж,56,нет,да,плацкарт,241,1,1,1,2,2,2,0
22587226,муж,38,нет,да,плацкарт,325,1,1,0,2,2,2,0
42681774,жен,41,нет,да,плацкарт,396,1,1,1,3,3,2,1
17138864,жен,37,да,нет,плацкарт,631,1,1,1,5,5,4,1
39379917,жен,55,нет,да,купе,1624,1,1,0,2,2,3,0
20139279,муж,57,нет,да,плацкарт,458,1,1,1,5,5,3,1
4676415,жен,39,да,нет,плацкарт,294,1,1,1,1,3,2,1
8283895,жен,54,да,нет,купе,1236,1,0,0,3,3,3,1
2530270,жен,25,нет,да,купе,848,1,0,0,4,5,2,1
99918708,жен,24,нет,нет,плацкарт,911,1,1,1,1,4,4,1
56584555,жен,36,нет,да,купе,357,1,1,1,3,3,3,1
50157062,муж,50,нет,нет,плацкарт,267,1,1,0,2,2,4,1
92735622,жен,60,да,нет,св,1139,1,0,0,1,1,3,0
49166215,жен,27,нет,нет,плацкарт,104,1,0,1,4,4,5,1
54184427,жен,49,да,нет,плацкарт,1059,1,1,1,4,4,3,1
69660969,муж,28,нет,да,плацкарт,883,1,0,0,1,2,3,1
53052107,муж,50,да,нет,плацкарт,2112,1,0,1,3,3,3,1
48827458,муж,39,нет,нет,плацкарт,425,1,1,1,1,1,2,0
7636314,муж,51,да,нет,плацкарт,2109,1,1,0,4,4,4,1
54693308,жен,23,нет,нет,плацкарт,987,1,0,0,5,5,4,1
98449682,муж,29,да,да,плацкарт,857,1,1,1,2,2,3,1
55608299,жен,35,нет,да,плацкарт,624,1,1,1,4,4,2,1
22441220,муж,64,да,да,плацкарт,544,1,0,1,3,3,4,1
28591434,жен,19,нет,нет,плацкарт,277,1,1,0,2,2,5,0
85817592,муж,55,нет,да,плацкарт,1098,1,1,1,3,3,2,1
91457680,жен,59,нет,да,плацкарт,963,1,1,1,4,4,5,1
86450869,жен,46,нет,нет,купе,436,1,0,0,5,3,4,1
71260055,жен,41,нет,нет,плацкарт,227,1,1,1,2,2,4,1
79516209,муж,39,нет,да,плацкарт,276,1,1,1,5,5,2,1
65438776,жен,52,да,нет,плацкарт,516,1,1,1,4,4,2,1
8096198,муж,31,нет,нет,плацкарт,2578,1,1,1,3,3,2,1
62783272,жен,37,да,нет,плацкарт,484,1,0,0,2,2,2,1
53098440,жен,26,нет,да,купе,991,1,1,0,1,2,3,1
88657468,жен,27,нет,нет,купе,1624,1,1,1,1,1,2,0
77956922,муж,37,нет,нет,плацкарт,583,1,1,0,3,3,4,1
27290041,муж,51,нет,да,плацкарт,658,1,0,1,4,4,2,1
59703516,жен,37,нет,да,плацкарт,729,1,1,0,1,1,3,0
48956582,муж,27,нет,да,плацкарт,197,1,0,1,5,5,3,1
76840642,муж,34,нет,нет,плацкарт,436,1,0,0,2,2,2,0
91932301,муж,47,нет,да,плацкарт,464,1,1,1,4,4,3,1
13728343,жен,22,нет,да,плацкарт,1158,1,1,1,3,3,3,1
69303824,муж,32,нет,нет,св,636,1,0,0,3,3,4,1
18601563,муж,37,да,да,св,799,1,0,0,1,1,3,1
69155954,муж,25,нет,да,плацкарт,434,1,1,0,1,1,3,1
87697844,жен,22,нет,нет,плацкарт,563,1,0,1,3,3,4,1
4869440,жен,45,да,нет,плацкарт,606,1,1,0,1,1,3,0
35181704,муж,24,нет,да,плацкарт,1296,1,1,0,5,5,4,1
54522515,муж,25,нет,да,плацкарт,814,1,0,1,3,3,2,1
78809748,жен,24,нет,да,плацкарт,374,1,1,1,1,1,4,0
95307221,муж,68,нет,нет,плацкарт,1158,1,1,1,3,3,4,1
56880565,жен,41,нет,нет,плацкарт,624,1,1,1,2,2,3,1
18839771,жен,45,нет,нет,плацкарт,2623,1,1,0,4,3,1,1
51915933,муж,45,нет,нет,купе,1225,1,0,1,2,2,3,1
