total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,price
96.0,60.5,2.7,2.0,1.2,3.0,5865200.0
77.1,46.3,2.7,2.0,2.5,4.0,4819740.0
109.1,48.0,2.7,4.0,10.8,12.0,6284080.0
87.8,44.8,2.7,3.0,11.6,0.0,4088500.0
87.2,51.4,2.8,2.0,4.5,2.0,4755600.0
136.2,77.6,2.9,5.0,6.5,3.0,8114079.999999999
56.5,26.0,2.9,1.0,5.2,5.0,2739150.0
68.1,34.0,2.7,3.0,0.8,4.0,3615390.0
62.8,28.3,3.0,3.0,6.6,14.0,4034920.0
84.7,40.7,2.9,4.0,6.6,9.0,3943910.0
68.0,38.8,2.8,3.0,8.5,6.0,4646400.0
46.0,22.1,3.3,1.0,9.9,3.0,3474000.0
63.6,33.7,3.0,3.0,8.6,3.0,3207880.0
114.8,51.7,3.3,3.0,1.7,15.0,6988440.0
79.0,34.8,3.1,3.0,4.7,3.0,4154800.0
54.0,29.2,3.0,1.0,6.4,3.0,3790600.0
98.5,51.2,2.7,4.0,9.8,8.0,4402150.0
62.9,40.3,2.7,3.0,7.1,8.0,2514020.0
73.0,43.8,2.7,3.0,5.5,5.0,3882600.0
51.5,29.9,2.7,1.0,5.5,6.0,2993400.0
79.0,42.7,2.8,2.0,5.6,4.0,5036700.0
62.7,26.3,3.2,3.0,5.1,10.0,3314220.0
46.0,26.2,3.0,2.0,7.4,8.0,2839600.0
52.7,33.2,2.7,2.0,12.4,15.0,3064740.0
157.0,89.5,2.9,5.0,7.5,2.0,10168800.0
63.7,39.5,2.7,3.0,7.6,4.0,4301720.0
65.6,30.8,2.7,3.0,0.8,4.0,3359359.9999999995
78.0,48.4,2.7,3.0,5.4,5.0,4838200.0
79.0,46.6,2.7,3.0,6.1,10.0,4384900.0
112.9,57.6,3.0,3.0,8.4,3.0,7003040.0
133.8,64.2,3.5,4.0,6.8,7.0,7203780.000000001
74.8,44.1,3.0,3.0,4.6,9.0,3833840.0
67.4,31.7,3.3,2.0,5.1,0.0,4671660.0
68.5,30.1,2.9,3.0,7.4,7.0,3049300.0
75.0,42.0,2.7,4.0,8.3,8.0,3300000.0
63.8,37.6,3.3,2.0,5.2,7.0,3145920.0
99.3,43.7,2.9,3.0,2.4,2.0,5896460.0
57.9,26.1,2.8,2.0,6.9,0.0,3422440.0
45.1,25.3,2.7,1.0,2.3,6.0,2548940.0
68.0,38.1,2.7,2.0,0.1,4.0,4889200.0
62.2,32.3,2.7,2.0,4.6,11.0,3433680.0
77.0,35.4,2.7,3.0,3.4,2.0,5526300.0
54.3,26.6,2.9,2.0,3.4,9.0,2379130.0
91.2,42.0,2.7,3.0,4.8,2.0,4697280.0
40.9,25.8,2.9,1.0,6.6,2.0,3316270.0
65.5,42.6,2.7,2.0,3.2,0.0,4103050.0
88.0,51.0,2.7,3.0,5.9,2.0,5074400.0
67.0,34.8,2.7,3.0,0.6,4.0,3427300.0
59.0,31.3,2.8,2.0,3.9,3.0,4079500.0
76.3,39.7,3.2,4.0,0.7,3.0,3974240.0
83.5,49.3,3.5,4.0,3.5,3.0,5268750.0
64.1,38.5,2.7,3.0,6.7,11.0,2656789.9999999995
66.0,29.0,2.9,3.0,7.7,0.0,4984400.0
59.2,34.9,2.7,2.0,4.7,4.0,4034000.0
52.6,31.6,3.5,2.0,7.0,10.0,3124500.0
117.4,55.2,2.7,4.0,5.4,5.0,5860060.0
59.7,29.3,2.7,2.0,9.4,3.0,3546930.0
62.7,40.8,2.7,3.0,4.4,8.0,3776120.0
59.4,30.3,3.2,2.0,7.7,3.0,2842120.0
73.0,35.8,3.1,3.0,9.3,10.0,3191200.0
112.0,50.4,3.1,4.0,6.2,3.0,7352800.0
144.6,92.5,2.9,6.0,7.3,3.0,7547880.0
73.0,33.6,3.2,3.0,11.5,15.0,3185400.0
117.2,65.6,2.8,5.0,0.1,4.0,7623920.0
73.3,41.0,2.9,3.0,4.7,3.0,4842030.0
78.7,48.0,2.8,4.0,5.4,9.0,3622760.0
64.9,37.0,3.2,2.0,9.2,10.0,3558640.0000000005
62.0,27.9,2.7,3.0,5.6,4.0,3562800.0
51.8,21.8,2.9,2.0,5.8,12.0,2234540.0
65.3,35.3,3.3,3.0,7.4,5.0,4568410.0
77.8,31.9,2.8,4.0,8.4,1.0,4380260.0
69.4,44.4,2.8,2.0,9.2,15.0,2462840.0000000005
75.0,33.0,2.8,2.0,11.6,3.0,3672500.0
58.5,32.8,2.9,2.0,8.9,5.0,3741100.0
74.0,34.8,2.7,3.0,4.5,1.0,3935000.0
51.1,27.1,2.9,1.0,5.7,0.0,4009740.0
50.8,30.0,2.8,2.0,11.2,1.0,3636880.0
63.1,32.2,3.0,2.0,10.8,15.0,2393450.0
68.2,38.2,2.8,2.0,5.5,2.0,3267440.0
69.7,29.3,3.2,3.0,9.4,15.0,3377130.0
62.2,34.8,2.7,3.0,8.2,4.0,3819180.0
61.3,36.8,2.8,2.0,13.1,1.0,3528930.0
56.0,29.7,2.7,1.0,4.5,10.0,3196400.0
74.4,39.4,2.7,4.0,6.1,4.0,3482640.0
58.4,24.5,2.7,2.0,6.8,12.0,4051920.0
77.6,37.2,2.7,3.0,4.3,6.0,4075440.0
44.6,21.4,2.7,1.0,3.7,2.0,1919520.0
66.2,29.1,3.3,3.0,11.3,5.0,3396080.0
55.2,34.2,2.9,1.0,5.7,6.0,3494320.0
65.0,35.8,2.7,3.0,11.4,3.0,3834000.0
47.1,19.8,2.7,1.0,3.5,4.0,2837740.0
75.0,33.8,2.9,3.0,4.2,3.0,3937500.0
69.3,31.2,2.7,3.0,7.1,2.0,4019580.0
100.0,52.0,2.9,2.0,6.7,3.0,6620000.0
49.4,31.6,3.0,1.0,1.5,9.0,3015440.0
58.0,30.7,2.9,2.0,7.6,2.0,3502600.0
71.0,39.0,2.7,2.0,2.7,6.0,3112500.0
69.0,41.4,3.1,2.0,7.7,7.0,3186400.0
62.5,25.0,2.8,2.0,9.1,5.0,3671250.0
174.0,97.4,3.1,7.0,6.2,6.0,10455000.0
60.0,28.2,3.0,1.0,1.7,1.0,3484000.0
65.6,32.8,3.2,3.0,5.8,3.0,4606880.0
133.0,86.5,2.7,5.0,3.5,4.0,8327300.0
60.0,24.0,2.8,2.0,2.6,4.0,4262000.0
63.6,38.8,3.0,3.0,12.8,12.0,2800040.0
71.6,35.1,3.2,4.0,4.5,15.0,3446759.9999999995
58.0,24.4,3.3,1.0,4.2,5.0,3937000.0
72.8,41.5,3.2,3.0,4.3,6.0,4629760.0
59.6,31.0,2.8,2.0,5.4,8.0,3279320.0
63.3,39.9,3.0,2.0,5.0,8.0,2980120.0
139.3,89.2,2.8,4.0,7.5,2.0,7249400.000000001
50.4,21.7,3.1,1.0,4.4,4.0,3244480.0
80.3,41.0,2.7,2.0,7.6,1.0,4381640.0
67.6,35.8,3.3,3.0,4.4,2.0,3956400.0
105.7,52.8,2.8,5.0,6.9,11.0,6225520.0
61.6,27.1,2.7,3.0,10.8,4.0,3631920.0
86.5,54.5,2.8,2.0,10.5,14.0,3503900.0
63.0,35.9,3.1,2.0,9.6,4.0,3040600.0
64.5,28.4,2.7,2.0,6.2,4.0,4067450.0
58.0,24.4,2.9,1.0,3.4,9.0,2552400.0
69.6,44.5,2.9,2.0,2.5,15.0,4166640.0
47.5,28.0,2.7,2.0,4.9,8.0,2879500.0
66.0,35.6,2.7,2.0,1.1,3.0,3489200.0
63.1,27.1,2.8,2.0,6.5,7.0,3089800.0
77.0,48.5,3.0,3.0,1.3,5.0,4827800.0
90.7,49.9,3.0,4.0,2.4,3.0,5298980.0
66.4,29.9,2.7,2.0,11.2,0.0,4604160.0
63.2,25.9,2.8,2.0,6.3,10.0,3425520.0
61.0,31.1,2.7,2.0,4.3,4.0,2673400.0
66.8,42.1,3.0,2.0,1.1,1.0,3648680.0
72.5,31.9,3.4,4.0,5.9,12.0,4156000.0
56.0,33.6,2.8,1.0,6.5,5.0,3705200.0
60.4,37.4,3.1,2.0,3.8,3.0,3570240.0
68.9,37.9,3.1,2.0,4.8,11.0,4019500.000000001
50.0,31.0,2.7,1.0,12.7,3.0,2815000.0
151.0,60.4,2.8,5.0,6.9,15.0,7476100.0
54.5,28.9,3.1,1.0,4.7,1.0,3456250.0
66.4,27.2,2.8,3.0,4.8,4.0,4737200.0
66.7,37.4,2.7,2.0,9.2,3.0,4318520.0
133.3,74.6,2.8,5.0,5.8,2.0,8851360.0
69.3,31.9,2.8,2.0,6.1,7.0,4369310.0
75.3,37.6,2.7,3.0,6.1,1.0,4678000.0
58.0,29.0,2.7,1.0,10.8,8.0,2629600.0
62.2,29.9,3.1,3.0,7.7,7.0,3793820.0
59.7,37.6,2.8,2.0,4.6,1.0,3777670.0
84.1,47.1,2.7,3.0,3.4,9.0,4175960.0
47.5,20.9,3.2,2.0,5.2,9.0,1922000.0
71.8,39.5,3.2,4.0,7.5,6.0,3167220.0
69.4,29.1,3.3,3.0,12.5,7.0,4631100.0
60.6,27.9,2.8,2.0,7.8,3.0,3284800.0
196.0,107.8,2.9,6.0,6.2,0.0,11971200.0
66.2,29.1,2.7,2.0,3.6,11.0,3851000.0
92.8,45.5,2.8,3.0,9.8,4.0,5715440.0
65.3,26.8,2.8,2.0,3.0,11.0,3181690.0
69.4,44.4,2.7,3.0,6.5,4.0,3378860.0000000005
66.0,38.3,3.2,3.0,8.5,13.0,3701800.0
74.8,44.9,2.7,4.0,5.6,0.0,3755000.0
64.7,41.4,2.8,2.0,5.2,4.0,3592600.0
67.0,33.5,2.7,2.0,4.7,3.0,3822700.0
120.0,58.8,3.0,3.0,2.1,1.0,8028000.0
65.5,32.1,2.7,2.0,6.4,1.0,4828600.0
60.0,30.0,2.8,1.0,3.3,6.0,2750000.0
78.7,37.8,2.9,3.0,8.7,14.0,3131390.0
55.4,28.3,2.9,2.0,2.2,16.0,2397140.0
52.3,24.6,2.8,1.0,7.8,8.0,1986040.0
66.6,42.0,3.0,3.0,6.8,0.0,3139199.9999999995
67.2,27.6,3.3,3.0,5.8,3.0,3420160.0
65.3,28.7,3.1,3.0,7.9,5.0,4508820.0
104.6,68.0,2.8,4.0,8.5,2.0,6226800.0
57.4,27.6,2.7,1.0,7.7,2.0,2900500.0
67.0,30.2,2.9,3.0,4.3,15.0,3024900.0
74.6,43.3,3.0,3.0,8.6,2.0,4949180.0
183.7,91.8,2.8,6.0,9.5,3.0,10705350.0
67.9,27.2,3.0,3.0,9.2,7.0,4080300.000000001
71.3,39.9,3.0,2.0,6.4,7.0,3061320.0
70.0,33.6,2.9,3.0,4.8,3.0,4821000.0
54.4,29.4,2.8,2.0,9.7,11.0,2162480.0
74.9,33.7,2.9,4.0,4.1,1.0,5146030.0
64.3,36.7,2.9,3.0,6.6,4.0,3535120.0
70.0,44.8,3.1,2.0,9.8,8.0,4159000.0
57.5,24.1,2.9,1.0,9.8,5.0,3364250.0
72.0,38.9,2.8,3.0,3.6,16.0,4089200.0
89.0,57.9,3.0,3.0,10.3,2.0,4596400.0
63.4,26.0,3.0,3.0,7.4,3.0,3314720.0
68.5,37.0,3.0,3.0,3.7,4.0,4134800.0
77.0,49.3,2.9,3.0,5.9,8.0,3698100.0
67.1,43.6,2.9,2.0,2.1,4.0,3606130.0
68.7,28.2,3.4,3.0,6.4,4.0,4570620.0
61.0,34.2,3.3,2.0,12.1,1.0,4139000.0
82.3,47.7,2.7,4.0,7.1,2.0,4651630.0
113.5,62.4,3.0,4.0,4.1,7.0,6297600.0
71.4,45.0,2.9,2.0,8.5,5.0,3981260.000000001
54.0,24.3,2.9,2.0,2.9,15.0,3176200.0
66.8,29.4,2.9,2.0,9.4,6.0,2984120.0
71.0,35.5,2.7,4.0,5.7,2.0,4275200.0
95.4,38.2,2.7,4.0,2.1,17.0,4298500.0
53.2,34.0,2.8,2.0,7.7,2.0,4005600.0
86.2,41.4,2.8,4.0,8.4,3.0,4979600.0
124.7,64.8,2.8,5.0,6.1,3.0,7912240.0
73.2,44.7,3.2,3.0,7.3,9.0,3935280.0
57.4,27.0,3.1,2.0,11.3,10.0,3952560.0
66.0,35.6,2.8,2.0,5.5,10.0,3227600.0
71.5,41.5,2.8,4.0,4.1,6.0,4009900.0
70.0,35.0,3.2,3.0,5.5,1.0,4742000.0
65.0,28.6,2.9,3.0,7.6,3.0,4680500.0
72.2,35.4,3.1,4.0,11.1,6.0,3758180.0
102.6,59.5,3.2,3.0,7.8,0.0,7201980.0
68.0,38.1,3.1,3.0,6.4,3.0,4639200.0
110.6,46.5,2.8,3.0,9.9,11.0,5975300.0
117.4,65.7,3.2,4.0,0.8,2.0,6727520.0
63.7,25.5,3.1,3.0,7.5,2.0,3353030.0
64.1,34.6,2.9,3.0,10.6,12.0,2992689.9999999995
40.8,21.6,2.7,2.0,10.5,2.0,3229040.0
66.1,41.0,3.0,2.0,3.3,7.0,3623630.0
63.7,25.5,3.2,2.0,4.4,16.0,3328980.0
67.5,40.5,2.7,2.0,7.6,6.0,3282000.0
81.6,50.6,3.1,2.0,1.4,4.0,5270000.0
70.7,41.7,2.7,3.0,8.0,3.0,3243340.0
72.1,45.4,2.7,3.0,6.9,1.0,3592740.0
67.7,42.0,2.7,2.0,2.7,2.0,4362620.0
102.6,42.1,2.7,4.0,9.7,15.0,5136880.0
90.0,53.1,2.8,4.0,6.3,5.0,5353000.0
90.0,42.3,2.7,3.0,7.6,3.0,4898000.0
58.0,35.4,2.8,2.0,3.7,8.0,2693800.0
121.6,54.7,2.8,6.0,8.0,14.0,5959680.0
62.0,24.8,3.4,2.0,4.6,3.0,3001800.0
61.4,31.9,2.8,2.0,8.5,1.0,3044700.0
57.0,33.1,2.8,2.0,12.8,10.0,3494400.0
63.3,32.9,2.7,2.0,11.9,9.0,2570960.0
92.8,59.4,3.0,4.0,4.8,4.0,4545920.0
62.0,32.2,3.3,3.0,6.6,7.0,4221400.0
89.6,48.4,2.9,4.0,2.1,3.0,5506640.0
60.1,34.3,2.9,3.0,4.6,9.0,2711660.0
69.7,39.7,2.7,3.0,5.8,12.0,4037430.0
61.6,35.7,3.2,2.0,6.9,9.0,4022640.0
51.6,21.2,2.8,2.0,9.6,5.0,3375720.0
68.6,28.8,2.8,2.0,9.2,2.0,4109960.0
165.0,71.0,2.9,7.0,11.8,7.0,8495500.0
128.1,69.2,2.9,4.0,5.7,15.0,6360290.0
85.5,40.2,2.8,4.0,1.3,3.0,5186500.0
107.7,43.1,3.4,3.0,3.5,3.0,6627400.0
76.2,46.5,3.1,3.0,10.8,2.0,3461500.0
62.8,30.8,2.7,3.0,3.6,1.0,4896640.0
104.7,52.3,2.7,5.0,6.2,9.0,5658500.0
139.3,59.9,3.2,4.0,9.1,2.0,8436560.0
64.6,40.7,2.9,3.0,10.9,3.0,2732379.9999999995
73.0,46.0,3.0,4.0,7.2,3.0,5045900.0
64.7,32.4,2.8,3.0,5.4,19.0,4293810.0
60.9,35.3,2.9,3.0,7.6,6.0,4136940.0
56.0,25.8,2.8,2.0,8.8,7.0,3761600.0
62.5,36.2,2.9,2.0,4.0,1.0,4197500.0
51.4,32.4,3.4,2.0,8.0,5.0,2258300.0
71.8,33.7,2.9,3.0,6.7,5.0,4180040.0
96.0,49.9,2.8,3.0,2.1,4.0,5360800.0
66.0,40.3,3.3,3.0,1.8,7.0,4279800.0
48.5,31.5,3.0,1.0,4.6,5.0,3127550.0
65.3,37.2,3.0,2.0,6.5,12.0,3250490.0
68.0,42.2,2.9,3.0,7.8,7.0,3049600.0
93.8,39.4,2.8,4.0,7.7,1.0,6164900.0
66.5,33.9,2.9,2.0,4.9,6.0,4653800.0
108.1,46.5,2.8,3.0,5.7,10.0,5234160.0
64.0,35.8,2.8,3.0,10.8,10.0,2538800.0
60.5,35.7,2.8,3.0,6.2,4.0,3855300.0
73.2,43.2,2.7,4.0,5.2,0.0,4818920.0
70.0,34.3,3.3,3.0,5.8,3.0,5225000.0
73.7,36.1,3.2,3.0,4.7,2.0,4745730.0
54.2,27.1,3.0,2.0,3.4,2.0,3005900.0
77.9,31.9,2.7,3.0,5.6,7.0,4299250.0
75.0,46.5,2.7,4.0,3.8,2.0,5440000.0
157.8,101.0,3.3,6.0,6.3,3.0,8585340.0
80.8,35.6,3.1,2.0,8.6,13.0,4346960.0
59.3,24.3,2.8,2.0,5.3,0.0,4182640.0
66.2,33.8,2.7,3.0,1.1,0.0,5042440.0
71.1,44.8,3.0,3.0,8.6,7.0,3094949.9999999995
64.2,38.5,2.7,3.0,6.8,7.0,2772480.0
100.1,40.0,3.1,4.0,5.5,2.0,6146190.0
68.5,32.2,3.1,2.0,4.5,4.0,4092200.0
63.0,32.1,3.3,3.0,8.8,8.0,3611400.0
66.6,41.3,2.8,3.0,1.7,3.0,3389299.9999999995
49.0,26.0,2.8,2.0,4.2,0.0,3189500.0
56.8,34.1,2.9,2.0,10.3,4.0,3281040.0
63.5,27.3,3.0,2.0,2.3,15.0,3048850.0
50.6,32.9,3.1,1.0,2.7,10.0,2229140.0
83.8,41.9,3.2,3.0,12.3,1.0,4440680.0
68.5,33.6,2.7,3.0,9.1,19.0,2934850.0
66.0,33.7,2.9,3.0,6.2,9.0,3309400.0
65.1,38.4,2.7,2.0,7.8,3.0,3498619.9999999995
120.6,76.0,3.1,4.0,4.5,2.0,8055140.0
66.4,33.2,3.3,2.0,11.8,3.0,4481600.0
56.0,24.1,2.8,2.0,9.4,1.0,3231600.0
58.0,27.3,2.8,2.0,8.5,7.0,3849000.0
60.8,24.3,2.9,2.0,6.2,5.0,4259760.0
68.0,36.7,3.4,3.0,5.5,2.0,4567600.0
71.8,38.8,2.8,4.0,2.4,1.0,5419560.0
66.0,31.7,2.7,2.0,2.8,5.0,3230400.0
62.5,35.6,2.9,2.0,9.8,6.0,3381250.0
125.0,68.8,2.7,5.0,4.1,6.0,6132500.0
61.6,25.9,2.7,2.0,7.7,8.0,3884960.0
59.3,25.5,3.4,1.0,6.2,9.0,4341260.0
84.0,33.6,3.2,2.0,6.8,6.0,5693200.0
64.8,27.2,2.8,2.0,6.1,9.0,3226400.0
71.5,36.5,2.8,4.0,7.7,11.0,3535300.0
68.7,34.4,3.3,2.0,8.8,7.0,3840330.0
67.3,29.6,2.8,3.0,7.8,7.0,3195910.0
65.6,41.3,2.8,2.0,0.5,5.0,4387520.0
63.5,27.9,3.2,3.0,7.4,2.0,4734150.0
62.0,34.7,3.0,2.0,6.1,12.0,2804600.0
48.0,20.2,3.2,2.0,4.0,2.0,2580400.0
70.0,39.9,3.4,2.0,2.1,1.0,4739000.0
65.6,32.8,3.2,3.0,8.8,6.0,4644160.0
62.4,39.9,3.3,3.0,9.8,4.0,3079280.0
79.5,47.7,2.7,4.0,8.5,8.0,3941450.0
52.9,25.4,3.3,2.0,3.5,2.0,4354370.0
59.0,36.6,2.7,1.0,2.9,10.0,2695000.0
64.0,37.8,2.8,2.0,7.0,5.0,3580400.0
81.6,39.2,2.9,3.0,3.0,9.0,4618560.0
80.0,38.4,2.7,3.0,9.6,8.0,3212000.0
49.0,27.4,3.1,1.0,8.6,17.0,1526300.0
64.9,31.8,2.9,3.0,9.6,6.0,4093340.000000001
66.7,41.4,3.0,2.0,8.5,5.0,3621880.0
62.6,27.5,2.8,3.0,3.7,2.0,3473800.0
69.0,40.0,2.8,3.0,3.9,15.0,4467300.0
53.4,33.6,2.8,2.0,6.8,5.0,3105740.0
79.0,37.9,3.0,3.0,5.4,5.0,3695700.0
67.0,34.8,2.7,2.0,8.3,10.0,3697300.0
131.4,55.2,2.7,4.0,0.9,3.0,7421680.0
29.2,14.6,2.7,1.0,5.3,2.0,1719520.0
65.0,42.2,3.1,3.0,9.7,8.0,3130500.0
106.3,63.8,3.5,3.0,1.5,10.0,5703590.0
109.0,64.3,2.9,3.0,3.9,4.0,6691900.0
63.0,30.9,3.2,2.0,8.4,2.0,3999300.0
57.8,30.1,3.4,1.0,5.5,1.0,4022960.0
78.3,50.9,2.8,4.0,7.5,7.0,4043860.0
81.0,44.6,3.1,3.0,7.4,7.0,4232200.0
70.0,37.1,2.7,3.0,3.8,3.0,5160000.0
93.1,54.0,2.8,2.0,2.7,15.0,5799130.0
65.6,28.2,2.8,3.0,6.8,2.0,4178160.0
53.0,24.4,3.1,2.0,5.7,5.0,2271800.0
53.0,21.2,2.7,2.0,8.7,2.0,3568200.0
81.5,36.7,2.8,4.0,8.7,2.0,5253700.0
66.9,35.5,3.3,2.0,4.6,9.0,3656680.000000001
53.3,21.3,3.2,2.0,4.6,2.0,3091860.0
65.4,39.2,3.3,2.0,3.7,3.0,4562100.0
72.1,46.1,2.7,4.0,4.4,8.0,4618760.0
83.4,46.7,2.7,3.0,6.7,5.0,4267040.0
68.5,32.9,3.1,2.0,7.8,4.0,3790950.0
74.1,46.7,2.9,3.0,11.5,10.0,2887229.9999999995
82.0,39.4,3.3,3.0,5.1,7.0,3968800.0
63.0,28.4,3.3,3.0,8.5,8.0,3849200.0
58.6,23.4,2.7,2.0,2.6,11.0,3674340.0
100.8,43.3,2.8,3.0,8.4,4.0,6604880.0
120.0,67.2,2.7,4.0,4.4,7.0,5824000.0
104.0,53.0,2.9,3.0,7.2,1.0,6411200.0
154.5,64.9,3.4,4.0,1.0,8.0,10256300.0
73.0,43.1,3.2,4.0,1.5,0.0,4322900.0
39.1,25.0,2.9,2.0,4.1,9.0,2233440.0
68.2,43.6,3.4,3.0,8.7,3.0,4566980.0
87.1,46.2,2.8,3.0,5.3,6.0,5308570.0
62.9,36.5,2.7,3.0,5.5,11.0,3384020.0
50.5,30.8,2.9,1.0,10.2,6.0,2082050.0
64.8,40.2,3.2,3.0,6.4,6.0,3931920.0
78.5,32.2,2.7,4.0,7.1,4.0,4875800.0
67.3,31.0,2.9,2.0,8.8,8.0,3811310.0
71.1,39.1,2.8,3.0,8.4,4.0,4318710.0
59.0,28.3,3.3,2.0,4.3,9.0,3361000.0
58.0,36.0,2.7,2.0,5.1,6.0,3299600.0
96.6,58.9,3.0,4.0,5.4,2.0,6683280.0
60.0,24.6,3.5,2.0,7.0,9.0,3698000.0
66.8,41.4,3.4,3.0,3.1,4.0,4421600.0
40.4,22.6,3.0,1.0,3.3,7.0,1803800.0
128.0,78.1,3.0,5.0,8.2,1.0,6912800.0
69.5,32.7,2.9,3.0,8.3,8.0,3653700.0
65.2,42.4,3.1,3.0,1.7,19.0,4072120.0
63.5,29.8,3.0,3.0,3.7,13.0,3011400.0
71.7,46.6,3.1,4.0,6.3,3.0,3438980.0
65.5,34.7,3.0,2.0,4.5,7.0,4422800.0
85.3,35.0,3.1,2.0,5.1,6.0,4605930.0
61.1,33.0,2.7,3.0,4.7,6.0,3572680.0
56.3,25.9,2.9,2.0,4.4,12.0,3436580.0
67.0,42.2,3.3,3.0,8.7,3.0,4332800.0
138.0,82.8,2.9,4.0,2.2,3.0,9114200.0
104.4,58.5,3.1,3.0,6.6,11.0,5586280.0
63.8,28.1,3.0,2.0,8.3,7.0,4178320.0
67.5,42.5,2.7,2.0,7.2,4.0,3883500.0
64.1,31.4,2.7,2.0,5.8,5.0,4235750.0
55.2,27.0,3.1,2.0,4.6,2.0,3366240.0
59.0,31.3,2.8,1.0,2.2,1.0,3837000.0
66.0,26.4,3.1,2.0,10.6,2.0,3580000.0
56.7,24.4,2.8,2.0,5.9,0.0,2650140.0
50.9,20.9,2.8,2.0,6.7,9.0,2945490.0
63.7,25.5,3.0,2.0,0.9,3.0,3586870.0
54.0,23.8,2.9,1.0,6.3,3.0,2533800.0
60.0,37.8,2.8,2.0,8.0,5.0,3800000.0
66.8,28.7,3.3,3.0,10.6,1.0,4194960.0
65.0,41.6,2.8,2.0,6.9,4.0,2795500.0
83.0,53.9,2.7,3.0,7.7,9.0,4287500.0
57.8,30.1,2.8,2.0,0.5,3.0,3950760.0
61.3,39.8,2.7,3.0,4.4,6.0,2577970.0
64.0,40.3,3.2,3.0,2.1,8.0,4388800.0
170.3,97.1,3.0,5.0,3.6,1.0,9970780.0
94.6,50.1,3.1,4.0,6.7,2.0,6436000.0
110.0,48.4,2.7,3.0,8.5,4.0,7076000.0
68.6,35.7,3.0,2.0,6.0,1.0,5052040.0
60.5,26.6,2.8,3.0,4.1,2.0,4241500.0
67.8,33.2,2.8,2.0,10.6,1.0,4704940.0
62.3,26.8,2.8,3.0,12.2,4.0,3235030.0
64.9,34.4,2.8,3.0,6.7,2.0,4811020.0
59.0,38.4,2.7,2.0,5.9,2.0,4339200.0
68.0,35.4,3.0,3.0,1.9,6.0,3254400.0
73.1,45.3,2.7,4.0,4.5,16.0,4058860.0
62.9,39.6,2.8,3.0,2.9,10.0,4040950.0
108.8,59.8,2.7,4.0,5.1,1.0,6173280.0
59.6,27.4,2.7,2.0,5.0,1.0,4339240.0
60.2,27.1,2.8,2.0,9.4,1.0,4498220.0
58.8,27.6,2.9,1.0,0.3,12.0,3878640.0
63.0,36.5,3.1,2.0,10.4,2.0,3320300.0
61.1,37.9,3.1,3.0,7.2,7.0,2643820.0
62.0,39.7,2.8,2.0,8.7,6.0,3860400.0
64.2,36.0,2.9,2.0,3.7,2.0,4199780.0
51.3,32.8,2.9,1.0,9.0,1.0,3651830.0
103.0,48.4,3.1,5.0,5.7,5.0,5958200.0
72.8,34.9,2.8,2.0,6.0,3.0,4232400.0
62.2,39.2,3.3,3.0,0.3,10.0,4617980.0
54.6,35.5,2.8,1.0,6.6,1.0,3365080.0
90.1,58.6,2.9,4.0,5.7,5.0,4613720.0
67.3,42.4,2.8,3.0,7.8,3.0,3795910.0
109.0,56.7,2.8,3.0,5.4,8.0,6679500.0
61.6,29.0,2.7,2.0,5.6,0.0,3790000.0
64.5,37.4,3.0,2.0,8.1,3.0,3235200.0
61.1,27.5,2.8,2.0,1.5,8.0,4030460.0
86.0,53.3,3.5,4.0,9.3,15.0,4694800.0
73.4,43.3,3.0,3.0,8.9,5.0,3575720.0000000005
58.0,25.5,2.7,2.0,7.4,4.0,3000400.0
66.0,35.6,2.8,2.0,0.4,7.0,3713000.0
51.0,28.6,2.8,1.0,9.1,16.0,2038000.0
55.1,24.2,2.9,1.0,5.0,3.0,3412530.0
64.5,34.2,3.1,3.0,6.8,6.0,3937450.0
110.0,49.5,3.3,4.0,5.5,6.0,6314000.0
72.0,30.2,2.7,2.0,9.4,8.0,3453600.0
75.7,44.7,3.0,3.0,5.5,6.0,4944900.0
64.9,37.6,2.9,3.0,6.8,19.0,4046590.000000001
67.0,33.5,3.5,3.0,4.5,3.0,3407900.0
64.0,30.1,3.4,3.0,1.6,3.0,4484800.0
67.6,32.4,3.0,3.0,6.5,6.0,3032199.9999999995
67.5,43.9,2.8,2.0,3.4,2.0,4634250.0
118.0,63.7,2.7,3.0,3.4,5.0,6035800.0
63.0,29.0,2.8,2.0,4.7,7.0,3509900.0
63.8,28.1,2.7,2.0,9.9,5.0,3819000.0
87.9,37.8,2.7,4.0,4.9,7.0,4511510.0
64.3,26.4,3.4,3.0,6.6,1.0,4785930.0
59.0,36.6,2.8,2.0,4.5,2.0,3769500.0
72.8,40.8,2.8,2.0,9.6,0.0,3319760.0
60.0,36.0,2.8,2.0,4.6,8.0,3990000.0
82.1,41.9,2.8,2.0,5.6,3.0,4971800.0
60.7,38.2,3.3,3.0,6.1,5.0,4411300.0
59.4,33.3,2.7,1.0,2.2,10.0,3832640.0
68.1,39.5,2.8,3.0,10.1,2.0,3111269.9999999995
63.0,25.8,2.7,3.0,7.3,6.0,3312500.0
158.4,68.1,2.7,5.0,11.9,2.0,8012000.0
55.6,28.9,3.2,2.0,5.7,4.0,2728240.0
78.4,36.8,2.8,3.0,8.7,0.0,5510240.0
61.0,37.2,3.2,3.0,6.0,8.0,2938700.0
99.5,47.8,3.1,3.0,8.8,8.0,4552800.0
