total_area,living_area,ceil_height,rooms_number,city_center_distance,years_after_repair,building_type,parking_place,price
61.5,32.6,3.1,2.0,10.7,1.0,кирпич,да,4670000.0
57.5,25.9,2.7,1.0,6.8,2.0,кирпич,нет,3135500.0
62.7,29.5,2.9,3.0,4.2,6.0,монолитно-каркасный,нет,4700810.0
65.4,28.8,2.7,3.0,6.4,2.0,кирпич,да,3022480.0000000005
57.0,33.1,3.0,1.0,5.3,4.0,жб панель,да,4267300.0
66.1,27.1,2.7,2.0,5.4,6.0,монолитно-каркасный,да,3836680.0
68.1,36.1,2.7,3.0,6.9,9.0,кирпич,да,4194640.0
73.0,33.6,2.8,2.0,10.6,5.0,монолитно-каркасный,да,3882800.0
71.0,30.5,3.1,3.0,4.6,1.0,жб панель,нет,4285000.0
75.0,35.2,2.8,3.0,9.5,6.0,жб панель,нет,4100000.0
53.2,29.3,3.0,2.0,6.8,6.0,монолитно-каркасный,да,3504320.0
169.3,81.3,2.7,6.0,4.4,10.0,жб панель,да,9319920.0
46.9,21.6,2.8,2.0,0.4,9.0,кирпич,нет,3343730.0
66.0,35.0,2.8,2.0,7.9,7.0,кирпич,да,2697200.0
68.2,43.0,2.8,2.0,6.9,4.0,монолитно-каркасный,да,3186940.0
73.5,38.2,2.7,3.0,5.4,5.0,монолитно-каркасный,да,4622150.0
78.1,34.4,2.7,3.0,8.4,10.0,монолитно-каркасный,нет,3827110.0
61.3,33.7,2.8,2.0,7.1,1.0,кирпич,нет,3455740.0
48.4,20.3,2.8,2.0,5.5,17.0,жб панель,нет,2782280.0
62.5,26.2,3.3,3.0,1.6,13.0,монолитно-каркасный,да,2817500.0
68.7,34.4,2.8,2.0,0.3,3.0,кирпич,да,5008100.0
67.0,32.8,2.9,3.0,11.0,2.0,жб панель,да,3799700.0
63.3,34.2,2.8,3.0,4.6,8.0,монолитно-каркасный,да,3789110.0
124.2,77.0,3.1,6.0,4.2,14.0,монолитно-каркасный,да,6561000.0
64.1,26.3,3.1,3.0,6.5,2.0,жб панель,да,3304709.9999999995
89.0,53.4,3.0,3.0,8.0,9.0,кирпич,нет,4447100.0
64.0,41.6,3.3,2.0,8.4,2.0,монолитно-каркасный,да,3769200.0
74.0,47.4,2.9,4.0,2.5,11.0,кирпич,нет,4456600.0
55.7,31.7,3.2,1.0,7.6,1.0,кирпич,да,2653270.0
47.0,18.8,2.8,1.0,5.4,4.0,жб панель,да,1882400.0
81.0,51.0,3.3,3.0,7.6,3.0,монолитно-каркасный,да,5709000.0
69.0,37.3,3.2,3.0,7.5,4.0,монолитно-каркасный,нет,4695100.0
123.8,52.0,3.1,6.0,4.9,3.0,жб панель,нет,8527500.0
67.5,28.4,2.8,3.0,8.3,10.0,кирпич,нет,3919000.0
68.3,39.6,3.1,3.0,1.6,4.0,монолитно-каркасный,нет,3439960.0
68.0,34.0,3.4,2.0,5.9,5.0,монолитно-каркасный,нет,4186000.0
75.2,48.9,2.7,3.0,2.3,1.0,кирпич,да,4880000.0
60.4,32.0,2.7,2.0,8.1,1.0,монолитно-каркасный,нет,4564000.0
52.4,21.0,3.0,2.0,1.4,5.0,кирпич,да,2828360.0
70.4,34.5,2.8,4.0,6.7,2.0,жб панель,нет,4041440.0
69.5,27.8,2.8,3.0,7.6,5.0,жб панель,да,4941000.0
57.8,34.7,2.9,2.0,5.3,3.0,жб панель,да,3665980.0
65.0,35.8,2.8,2.0,8.5,3.0,монолитно-каркасный,нет,4685500.0
58.0,29.6,2.9,1.0,3.9,11.0,жб панель,да,4092600.0
105.8,66.7,3.0,5.0,5.8,4.0,кирпич,нет,5345100.0
71.7,36.6,2.8,3.0,9.5,2.0,жб панель,нет,4138600.0
67.3,33.6,2.9,2.0,7.8,3.0,кирпич,нет,3769560.0
65.9,29.0,2.9,3.0,0.4,5.0,кирпич,да,4233730.0
60.6,38.2,2.8,3.0,12.4,19.0,жб панель,да,2947300.0
65.2,35.9,2.7,2.0,6.4,2.0,жб панель,нет,3453760.0
71.5,43.6,2.8,3.0,0.7,8.0,кирпич,да,4209900.0
64.7,34.3,3.5,2.0,8.2,8.0,кирпич,да,3384960.0
65.7,34.8,3.2,2.0,5.9,7.0,монолитно-каркасный,нет,4674610.0
58.8,33.5,3.2,1.0,5.5,1.0,жб панель,да,3193240.0
59.4,33.3,2.7,1.0,6.4,8.0,жб панель,да,3621360.0
67.6,40.6,2.7,3.0,4.3,8.0,жб панель,да,2758559.9999999995
51.6,22.2,2.7,1.0,6.9,3.0,жб панель,да,3297960.0
64.0,39.0,2.8,3.0,7.2,6.0,монолитно-каркасный,нет,2912000.0
60.0,27.0,3.0,1.0,2.2,5.0,монолитно-каркасный,да,4474000.0
57.5,31.6,3.4,2.0,6.6,12.0,монолитно-каркасный,нет,3702750.0
109.8,51.6,3.2,5.0,7.4,12.0,кирпич,нет,5127040.0
170.0,79.9,2.7,5.0,4.2,14.0,монолитно-каркасный,нет,9533000.0
119.5,62.1,3.2,4.0,7.6,2.0,кирпич,да,7516100.0
64.5,36.8,2.7,3.0,9.5,4.0,монолитно-каркасный,нет,4386200.0
73.1,35.8,2.7,4.0,7.9,4.0,кирпич,да,3727110.0
73.2,33.7,2.8,3.0,3.5,6.0,монолитно-каркасный,нет,4669520.0
92.8,59.4,2.8,2.0,1.2,4.0,кирпич,нет,6260080.0
84.0,47.0,3.2,3.0,3.3,16.0,кирпич,нет,5442400.0
99.0,39.6,2.9,4.0,0.4,11.0,кирпич,да,6730300.0
66.6,34.0,3.1,2.0,5.7,10.0,монолитно-каркасный,да,3342999.9999999995
79.6,45.4,2.9,4.0,4.7,7.0,кирпич,нет,5465360.0
82.3,48.6,3.4,3.0,5.5,1.0,монолитно-каркасный,да,4651360.0
64.1,40.4,2.8,2.0,4.2,4.0,кирпич,нет,3846260.0
64.2,36.6,3.0,2.0,3.1,8.0,жб панель,нет,4507920.0
56.4,33.8,2.8,1.0,12.8,14.0,кирпич,нет,3103880.0
87.8,40.4,2.7,4.0,11.9,9.0,жб панель,нет,4935360.0
108.2,62.8,2.8,3.0,3.9,8.0,кирпич,нет,6930020.0
67.3,43.7,2.9,3.0,4.8,5.0,монолитно-каркасный,да,3559940.0
49.0,24.0,2.8,1.0,3.7,5.0,жб панель,да,2360800.0
51.3,26.2,2.7,1.0,6.3,16.0,жб панель,нет,3255780.0
63.0,36.5,2.9,2.0,11.8,1.0,кирпич,нет,3123600.0
114.0,68.4,3.1,3.0,10.7,2.0,жб панель,нет,6495000.0
67.0,37.5,3.1,3.0,5.4,3.0,кирпич,да,4450000.0
58.6,25.8,3.0,2.0,6.0,6.0,монолитно-каркасный,нет,2616700.0
106.3,57.4,2.7,4.0,6.3,8.0,жб панель,нет,6552720.0
59.8,36.5,2.8,2.0,9.6,2.0,кирпич,нет,2980660.0
92.1,39.6,3.3,4.0,9.1,9.0,жб панель,да,4648390.0
68.1,44.3,2.7,2.0,7.4,8.0,кирпич,нет,3263779.9999999995
48.2,22.7,2.7,1.0,5.6,3.0,монолитно-каркасный,нет,2024160.0
66.0,28.4,3.2,2.0,5.6,3.0,монолитно-каркасный,да,4272600.0
61.9,30.9,2.8,3.0,6.8,3.0,жб панель,да,3391620.0
68.6,27.4,2.7,3.0,5.2,2.0,монолитно-каркасный,нет,3606340.0
61.9,25.4,3.1,2.0,6.1,6.0,жб панель,да,3104000.0
54.0,29.7,2.8,1.0,8.3,1.0,жб панель,нет,3036800.0
64.7,29.8,2.9,2.0,4.6,3.0,жб панель,нет,3401410.0
58.4,28.0,3.2,2.0,3.3,7.0,жб панель,нет,4247360.0
90.2,47.8,2.8,4.0,8.3,4.0,кирпич,да,6000220.0
77.5,48.8,2.8,3.0,9.2,7.0,кирпич,да,3604000.0
55.3,32.1,3.3,1.0,4.8,2.0,жб панель,нет,2699660.0
61.2,27.5,2.7,2.0,4.4,10.0,монолитно-каркасный,нет,3862720.0
77.0,43.9,3.1,4.0,3.7,10.0,монолитно-каркасный,да,3447500.0
58.4,33.9,3.2,1.0,6.6,6.0,жб панель,нет,4276320.0
54.4,22.3,3.0,2.0,3.6,6.0,жб панель,да,3997520.0
38.0,24.7,3.3,2.0,4.5,2.0,кирпич,да,1971400.0
88.3,38.0,2.7,3.0,4.7,15.0,жб панель,да,4857980.0
52.0,31.2,3.1,2.0,4.4,1.0,кирпич,да,3468800.0
96.0,60.5,2.7,2.0,1.2,3.0,кирпич,да,5865200.0
77.1,46.3,2.7,2.0,2.5,4.0,монолитно-каркасный,да,4819740.0
109.1,48.0,2.7,4.0,10.8,12.0,кирпич,да,6284080.0
87.8,44.8,2.7,3.0,11.6,0.0,монолитно-каркасный,нет,4088500.0
87.2,51.4,2.8,2.0,4.5,2.0,кирпич,да,4755600.0
136.2,77.6,2.9,5.0,6.5,3.0,кирпич,нет,8114079.999999999
56.5,26.0,2.9,1.0,5.2,5.0,жб панель,нет,2739150.0
68.1,34.0,2.7,3.0,0.8,4.0,жб панель,нет,3615390.0
62.8,28.3,3.0,3.0,6.6,14.0,кирпич,да,4034920.0
84.7,40.7,2.9,4.0,6.6,9.0,жб панель,да,3943910.0
68.0,38.8,2.8,3.0,8.5,6.0,кирпич,нет,4646400.0
46.0,22.1,3.3,1.0,9.9,3.0,кирпич,нет,3474000.0
63.6,33.7,3.0,3.0,8.6,3.0,жб панель,нет,3207880.0
114.8,51.7,3.3,3.0,1.7,15.0,кирпич,нет,6988440.0
79.0,34.8,3.1,3.0,4.7,3.0,монолитно-каркасный,нет,4154800.0
54.0,29.2,3.0,1.0,6.4,3.0,жб панель,да,3790600.0
98.5,51.2,2.7,4.0,9.8,8.0,жб панель,да,4402150.0
62.9,40.3,2.7,3.0,7.1,8.0,кирпич,да,2514020.0
73.0,43.8,2.7,3.0,5.5,5.0,монолитно-каркасный,да,3882600.0
51.5,29.9,2.7,1.0,5.5,6.0,жб панель,да,2993400.0
79.0,42.7,2.8,2.0,5.6,4.0,монолитно-каркасный,да,5036700.0
62.7,26.3,3.2,3.0,5.1,10.0,жб панель,нет,3314220.0
46.0,26.2,3.0,2.0,7.4,8.0,жб панель,нет,2839600.0
52.7,33.2,2.7,2.0,12.4,15.0,жб панель,да,3064740.0
157.0,89.5,2.9,5.0,7.5,2.0,кирпич,нет,10168800.0
63.7,39.5,2.7,3.0,7.6,4.0,жб панель,нет,4301720.0
65.6,30.8,2.7,3.0,0.8,4.0,жб панель,нет,3359359.9999999995
78.0,48.4,2.7,3.0,5.4,5.0,монолитно-каркасный,нет,4838200.0
79.0,46.6,2.7,3.0,6.1,10.0,монолитно-каркасный,нет,4384900.0
112.9,57.6,3.0,3.0,8.4,3.0,монолитно-каркасный,нет,7003040.0
133.8,64.2,3.5,4.0,6.8,7.0,монолитно-каркасный,да,7203780.000000001
74.8,44.1,3.0,3.0,4.6,9.0,жб панель,да,3833840.0
67.4,31.7,3.3,2.0,5.1,0.0,монолитно-каркасный,да,4671660.0
68.5,30.1,2.9,3.0,7.4,7.0,монолитно-каркасный,да,3049300.0
75.0,42.0,2.7,4.0,8.3,8.0,кирпич,да,3300000.0
63.8,37.6,3.3,2.0,5.2,7.0,монолитно-каркасный,нет,3145920.0
99.3,43.7,2.9,3.0,2.4,2.0,монолитно-каркасный,нет,5896460.0
57.9,26.1,2.8,2.0,6.9,0.0,жб панель,нет,3422440.0
45.1,25.3,2.7,1.0,2.3,6.0,жб панель,нет,2548940.0
68.0,38.1,2.7,2.0,0.1,4.0,монолитно-каркасный,да,4889200.0
62.2,32.3,2.7,2.0,4.6,11.0,кирпич,да,3433680.0
77.0,35.4,2.7,3.0,3.4,2.0,жб панель,нет,5526300.0
54.3,26.6,2.9,2.0,3.4,9.0,жб панель,да,2379130.0
91.2,42.0,2.7,3.0,4.8,2.0,кирпич,да,4697280.0
40.9,25.8,2.9,1.0,6.6,2.0,монолитно-каркасный,да,3316270.0
65.5,42.6,2.7,2.0,3.2,0.0,кирпич,нет,4103050.0
88.0,51.0,2.7,3.0,5.9,2.0,жб панель,нет,5074400.0
67.0,34.8,2.7,3.0,0.6,4.0,монолитно-каркасный,да,3427300.0
59.0,31.3,2.8,2.0,3.9,3.0,монолитно-каркасный,да,4079500.0
76.3,39.7,3.2,4.0,0.7,3.0,жб панель,нет,3974240.0
83.5,49.3,3.5,4.0,3.5,3.0,кирпич,нет,5268750.0
64.1,38.5,2.7,3.0,6.7,11.0,кирпич,нет,2656789.9999999995
66.0,29.0,2.9,3.0,7.7,0.0,кирпич,нет,4984400.0
59.2,34.9,2.7,2.0,4.7,4.0,жб панель,нет,4034000.0
52.6,31.6,3.5,2.0,7.0,10.0,монолитно-каркасный,да,3124500.0
117.4,55.2,2.7,4.0,5.4,5.0,монолитно-каркасный,нет,5860060.0
59.7,29.3,2.7,2.0,9.4,3.0,кирпич,нет,3546930.0
62.7,40.8,2.7,3.0,4.4,8.0,жб панель,да,3776120.0
59.4,30.3,3.2,2.0,7.7,3.0,жб панель,да,2842120.0
73.0,35.8,3.1,3.0,9.3,10.0,кирпич,да,3191200.0
112.0,50.4,3.1,4.0,6.2,3.0,жб панель,нет,7352800.0
144.6,92.5,2.9,6.0,7.3,3.0,кирпич,да,7547880.0
73.0,33.6,3.2,3.0,11.5,15.0,монолитно-каркасный,да,3185400.0
117.2,65.6,2.8,5.0,0.1,4.0,жб панель,нет,7623920.0
73.3,41.0,2.9,3.0,4.7,3.0,жб панель,нет,4842030.0
78.7,48.0,2.8,4.0,5.4,9.0,кирпич,да,3622760.0
64.9,37.0,3.2,2.0,9.2,10.0,кирпич,нет,3558640.0000000005
62.0,27.9,2.7,3.0,5.6,4.0,жб панель,нет,3562800.0
51.8,21.8,2.9,2.0,5.8,12.0,кирпич,да,2234540.0
65.3,35.3,3.3,3.0,7.4,5.0,кирпич,да,4568410.0
77.8,31.9,2.8,4.0,8.4,1.0,монолитно-каркасный,нет,4380260.0
69.4,44.4,2.8,2.0,9.2,15.0,жб панель,да,2462840.0000000005
75.0,33.0,2.8,2.0,11.6,3.0,кирпич,да,3672500.0
58.5,32.8,2.9,2.0,8.9,5.0,монолитно-каркасный,нет,3741100.0
74.0,34.8,2.7,3.0,4.5,1.0,жб панель,да,3935000.0
51.1,27.1,2.9,1.0,5.7,0.0,кирпич,нет,4009740.0
50.8,30.0,2.8,2.0,11.2,1.0,монолитно-каркасный,да,3636880.0
63.1,32.2,3.0,2.0,10.8,15.0,монолитно-каркасный,да,2393450.0
68.2,38.2,2.8,2.0,5.5,2.0,монолитно-каркасный,да,3267440.0
69.7,29.3,3.2,3.0,9.4,15.0,монолитно-каркасный,нет,3377130.0
62.2,34.8,2.7,3.0,8.2,4.0,кирпич,да,3819180.0
61.3,36.8,2.8,2.0,13.1,1.0,кирпич,нет,3528930.0
56.0,29.7,2.7,1.0,4.5,10.0,монолитно-каркасный,да,3196400.0
74.4,39.4,2.7,4.0,6.1,4.0,жб панель,да,3482640.0
58.4,24.5,2.7,2.0,6.8,12.0,кирпич,да,4051920.0
77.6,37.2,2.7,3.0,4.3,6.0,жб панель,да,4075440.0
44.6,21.4,2.7,1.0,3.7,2.0,кирпич,да,1919520.0
66.2,29.1,3.3,3.0,11.3,5.0,монолитно-каркасный,да,3396080.0
55.2,34.2,2.9,1.0,5.7,6.0,жб панель,да,3494320.0
65.0,35.8,2.7,3.0,11.4,3.0,кирпич,да,3834000.0
47.1,19.8,2.7,1.0,3.5,4.0,монолитно-каркасный,нет,2837740.0
75.0,33.8,2.9,3.0,4.2,3.0,монолитно-каркасный,нет,3937500.0
69.3,31.2,2.7,3.0,7.1,2.0,кирпич,да,4019580.0
100.0,52.0,2.9,2.0,6.7,3.0,кирпич,да,6620000.0
49.4,31.6,3.0,1.0,1.5,9.0,кирпич,нет,3015440.0
58.0,30.7,2.9,2.0,7.6,2.0,жб панель,да,3502600.0
71.0,39.0,2.7,2.0,2.7,6.0,жб панель,да,3112500.0
69.0,41.4,3.1,2.0,7.7,7.0,жб панель,да,3186400.0
62.5,25.0,2.8,2.0,9.1,5.0,кирпич,да,3671250.0
174.0,97.4,3.1,7.0,6.2,6.0,жб панель,да,10455000.0
60.0,28.2,3.0,1.0,1.7,1.0,кирпич,да,3484000.0
65.6,32.8,3.2,3.0,5.8,3.0,монолитно-каркасный,да,4606880.0
133.0,86.5,2.7,5.0,3.5,4.0,жб панель,да,8327300.0
60.0,24.0,2.8,2.0,2.6,4.0,монолитно-каркасный,нет,4262000.0
63.6,38.8,3.0,3.0,12.8,12.0,монолитно-каркасный,да,2800040.0
71.6,35.1,3.2,4.0,4.5,15.0,монолитно-каркасный,нет,3446759.9999999995
58.0,24.4,3.3,1.0,4.2,5.0,жб панель,да,3937000.0
72.8,41.5,3.2,3.0,4.3,6.0,жб панель,да,4629760.0
59.6,31.0,2.8,2.0,5.4,8.0,монолитно-каркасный,да,3279320.0
63.3,39.9,3.0,2.0,5.0,8.0,жб панель,нет,2980120.0
139.3,89.2,2.8,4.0,7.5,2.0,жб панель,нет,7249400.000000001
50.4,21.7,3.1,1.0,4.4,4.0,монолитно-каркасный,да,3244480.0
80.3,41.0,2.7,2.0,7.6,1.0,кирпич,нет,4381640.0
67.6,35.8,3.3,3.0,4.4,2.0,монолитно-каркасный,нет,3956400.0
105.7,52.8,2.8,5.0,6.9,11.0,жб панель,нет,6225520.0
61.6,27.1,2.7,3.0,10.8,4.0,жб панель,нет,3631920.0
86.5,54.5,2.8,2.0,10.5,14.0,кирпич,да,3503900.0
63.0,35.9,3.1,2.0,9.6,4.0,жб панель,нет,3040600.0
64.5,28.4,2.7,2.0,6.2,4.0,монолитно-каркасный,да,4067450.0
58.0,24.4,2.9,1.0,3.4,9.0,жб панель,да,2552400.0
69.6,44.5,2.9,2.0,2.5,15.0,жб панель,нет,4166640.0
47.5,28.0,2.7,2.0,4.9,8.0,жб панель,да,2879500.0
66.0,35.6,2.7,2.0,1.1,3.0,жб панель,да,3489200.0
63.1,27.1,2.8,2.0,6.5,7.0,кирпич,нет,3089800.0
77.0,48.5,3.0,3.0,1.3,5.0,кирпич,нет,4827800.0
90.7,49.9,3.0,4.0,2.4,3.0,кирпич,да,5298980.0
66.4,29.9,2.7,2.0,11.2,0.0,жб панель,нет,4604160.0
63.2,25.9,2.8,2.0,6.3,10.0,жб панель,да,3425520.0
61.0,31.1,2.7,2.0,4.3,4.0,жб панель,нет,2673400.0
66.8,42.1,3.0,2.0,1.1,1.0,монолитно-каркасный,нет,3648680.0
72.5,31.9,3.4,4.0,5.9,12.0,жб панель,нет,4156000.0
56.0,33.6,2.8,1.0,6.5,5.0,кирпич,нет,3705200.0
60.4,37.4,3.1,2.0,3.8,3.0,кирпич,нет,3570240.0
68.9,37.9,3.1,2.0,4.8,11.0,кирпич,нет,4019500.000000001
50.0,31.0,2.7,1.0,12.7,3.0,монолитно-каркасный,да,2815000.0
151.0,60.4,2.8,5.0,6.9,15.0,монолитно-каркасный,да,7476100.0
54.5,28.9,3.1,1.0,4.7,1.0,монолитно-каркасный,нет,3456250.0
66.4,27.2,2.8,3.0,4.8,4.0,жб панель,нет,4737200.0
66.7,37.4,2.7,2.0,9.2,3.0,монолитно-каркасный,да,4318520.0
133.3,74.6,2.8,5.0,5.8,2.0,жб панель,да,8851360.0
69.3,31.9,2.8,2.0,6.1,7.0,жб панель,нет,4369310.0
75.3,37.6,2.7,3.0,6.1,1.0,монолитно-каркасный,нет,4678000.0
58.0,29.0,2.7,1.0,10.8,8.0,монолитно-каркасный,да,2629600.0
62.2,29.9,3.1,3.0,7.7,7.0,монолитно-каркасный,да,3793820.0
59.7,37.6,2.8,2.0,4.6,1.0,жб панель,да,3777670.0
84.1,47.1,2.7,3.0,3.4,9.0,жб панель,нет,4175960.0
47.5,20.9,3.2,2.0,5.2,9.0,монолитно-каркасный,да,1922000.0
71.8,39.5,3.2,4.0,7.5,6.0,кирпич,нет,3167220.0
69.4,29.1,3.3,3.0,12.5,7.0,жб панель,нет,4631100.0
60.6,27.9,2.8,2.0,7.8,3.0,жб панель,да,3284800.0
196.0,107.8,2.9,6.0,6.2,0.0,монолитно-каркасный,да,11971200.0
66.2,29.1,2.7,2.0,3.6,11.0,кирпич,да,3851000.0
92.8,45.5,2.8,3.0,9.8,4.0,монолитно-каркасный,нет,5715440.0
65.3,26.8,2.8,2.0,3.0,11.0,жб панель,да,3181690.0
69.4,44.4,2.7,3.0,6.5,4.0,монолитно-каркасный,да,3378860.0000000005
66.0,38.3,3.2,3.0,8.5,13.0,кирпич,нет,3701800.0
74.8,44.9,2.7,4.0,5.6,0.0,монолитно-каркасный,да,3755000.0
64.7,41.4,2.8,2.0,5.2,4.0,кирпич,нет,3592600.0
67.0,33.5,2.7,2.0,4.7,3.0,монолитно-каркасный,да,3822700.0
120.0,58.8,3.0,3.0,2.1,1.0,кирпич,да,8028000.0
65.5,32.1,2.7,2.0,6.4,1.0,кирпич,нет,4828600.0
60.0,30.0,2.8,1.0,3.3,6.0,монолитно-каркасный,да,2750000.0
78.7,37.8,2.9,3.0,8.7,14.0,жб панель,да,3131390.0
55.4,28.3,2.9,2.0,2.2,16.0,кирпич,да,2397140.0
52.3,24.6,2.8,1.0,7.8,8.0,жб панель,да,1986040.0
66.6,42.0,3.0,3.0,6.8,0.0,монолитно-каркасный,да,3139199.9999999995
67.2,27.6,3.3,3.0,5.8,3.0,кирпич,нет,3420160.0
65.3,28.7,3.1,3.0,7.9,5.0,монолитно-каркасный,да,4508820.0
104.6,68.0,2.8,4.0,8.5,2.0,жб панель,да,6226800.0
57.4,27.6,2.7,1.0,7.7,2.0,кирпич,нет,2900500.0
67.0,30.2,2.9,3.0,4.3,15.0,кирпич,да,3024900.0
74.6,43.3,3.0,3.0,8.6,2.0,кирпич,да,4949180.0
183.7,91.8,2.8,6.0,9.5,3.0,жб панель,да,10705350.0
67.9,27.2,3.0,3.0,9.2,7.0,монолитно-каркасный,нет,4080300.000000001
71.3,39.9,3.0,2.0,6.4,7.0,кирпич,нет,3061320.0
70.0,33.6,2.9,3.0,4.8,3.0,жб панель,да,4821000.0
54.4,29.4,2.8,2.0,9.7,11.0,жб панель,нет,2162480.0
74.9,33.7,2.9,4.0,4.1,1.0,монолитно-каркасный,да,5146030.0
64.3,36.7,2.9,3.0,6.6,4.0,жб панель,да,3535120.0
70.0,44.8,3.1,2.0,9.8,8.0,жб панель,да,4159000.0
57.5,24.1,2.9,1.0,9.8,5.0,монолитно-каркасный,да,3364250.0
72.0,38.9,2.8,3.0,3.6,16.0,жб панель,да,4089200.0
89.0,57.9,3.0,3.0,10.3,2.0,кирпич,нет,4596400.0
63.4,26.0,3.0,3.0,7.4,3.0,кирпич,да,3314720.0
68.5,37.0,3.0,3.0,3.7,4.0,кирпич,да,4134800.0
77.0,49.3,2.9,3.0,5.9,8.0,монолитно-каркасный,да,3698100.0
67.1,43.6,2.9,2.0,2.1,4.0,кирпич,нет,3606130.0
68.7,28.2,3.4,3.0,6.4,4.0,жб панель,да,4570620.0
61.0,34.2,3.3,2.0,12.1,1.0,монолитно-каркасный,нет,4139000.0
82.3,47.7,2.7,4.0,7.1,2.0,жб панель,нет,4651630.0
113.5,62.4,3.0,4.0,4.1,7.0,жб панель,да,6297600.0
71.4,45.0,2.9,2.0,8.5,5.0,кирпич,нет,3981260.000000001
54.0,24.3,2.9,2.0,2.9,15.0,монолитно-каркасный,да,3176200.0
66.8,29.4,2.9,2.0,9.4,6.0,кирпич,да,2984120.0
71.0,35.5,2.7,4.0,5.7,2.0,монолитно-каркасный,нет,4275200.0
95.4,38.2,2.7,4.0,2.1,17.0,монолитно-каркасный,да,4298500.0
53.2,34.0,2.8,2.0,7.7,2.0,кирпич,да,4005600.0
86.2,41.4,2.8,4.0,8.4,3.0,жб панель,да,4979600.0
124.7,64.8,2.8,5.0,6.1,3.0,кирпич,нет,7912240.0
73.2,44.7,3.2,3.0,7.3,9.0,кирпич,да,3935280.0
57.4,27.0,3.1,2.0,11.3,10.0,кирпич,да,3952560.0
66.0,35.6,2.8,2.0,5.5,10.0,кирпич,нет,3227600.0
71.5,41.5,2.8,4.0,4.1,6.0,монолитно-каркасный,нет,4009900.0
70.0,35.0,3.2,3.0,5.5,1.0,жб панель,да,4742000.0
65.0,28.6,2.9,3.0,7.6,3.0,монолитно-каркасный,да,4680500.0
72.2,35.4,3.1,4.0,11.1,6.0,кирпич,да,3758180.0
102.6,59.5,3.2,3.0,7.8,0.0,жб панель,да,7201980.0
68.0,38.1,3.1,3.0,6.4,3.0,жб панель,да,4639200.0
110.6,46.5,2.8,3.0,9.9,11.0,жб панель,да,5975300.0
117.4,65.7,3.2,4.0,0.8,2.0,жб панель,да,6727520.0
63.7,25.5,3.1,3.0,7.5,2.0,жб панель,нет,3353030.0
64.1,34.6,2.9,3.0,10.6,12.0,монолитно-каркасный,да,2992689.9999999995
40.8,21.6,2.7,2.0,10.5,2.0,жб панель,да,3229040.0
66.1,41.0,3.0,2.0,3.3,7.0,жб панель,да,3623630.0
63.7,25.5,3.2,2.0,4.4,16.0,жб панель,нет,3328980.0
67.5,40.5,2.7,2.0,7.6,6.0,кирпич,да,3282000.0
81.6,50.6,3.1,2.0,1.4,4.0,монолитно-каркасный,нет,5270000.0
70.7,41.7,2.7,3.0,8.0,3.0,кирпич,да,3243340.0
72.1,45.4,2.7,3.0,6.9,1.0,монолитно-каркасный,да,3592740.0
67.7,42.0,2.7,2.0,2.7,2.0,монолитно-каркасный,да,4362620.0
102.6,42.1,2.7,4.0,9.7,15.0,монолитно-каркасный,да,5136880.0
90.0,53.1,2.8,4.0,6.3,5.0,кирпич,да,5353000.0
90.0,42.3,2.7,3.0,7.6,3.0,кирпич,нет,4898000.0
58.0,35.4,2.8,2.0,3.7,8.0,кирпич,да,2693800.0
121.6,54.7,2.8,6.0,8.0,14.0,кирпич,да,5959680.0
62.0,24.8,3.4,2.0,4.6,3.0,жб панель,нет,3001800.0
61.4,31.9,2.8,2.0,8.5,1.0,жб панель,да,3044700.0
57.0,33.1,2.8,2.0,12.8,10.0,кирпич,да,3494400.0
63.3,32.9,2.7,2.0,11.9,9.0,кирпич,нет,2570960.0
